,latitude,longitude,amenity
2928,51.9825546,4.3658942,
2929,51.9866060,4.3623023,
2930,51.9847630,4.3526839,
2931,51.9851428,4.3570313,
2932,51.9847311,4.3658797,
2933,51.9855330,4.3598559,
2934,51.9828537,4.3563934,
2935,51.9827784,4.3630717,
2936,51.9821318,4.3553235,
2937,51.9821557,4.3380423,
2938,51.9825858,4.3397054,
2939,51.9816092,4.3422181,
2940,51.9812999,4.3561901,
2941,51.9796373,4.3482069,
2942,51.9820839,4.3461081,
2943,51.9806272,4.3480512,
2944,51.9789283,4.3820144,
2945,51.9833583,4.3624598,
2946,51.9793222,4.3483520,
2947,51.9820839,4.3461079,
2948,51.9806274,4.3480512,
2949,51.9785126,4.3882063,
2950,51.9833583,4.3624600,
2951,51.9792669,4.3483753,
2952,51.9820838,4.3461077,
2953,51.9806276,4.3480512,
2954,51.9786171,4.3886898,
2955,51.9833583,4.3624602,
2956,51.9792117,4.3483987,
2957,51.9820837,4.3461075,
2958,51.9806278,4.3480512,
2959,51.9768851,4.3835490,
2960,51.9833582,4.3624604,
2961,51.9789841,4.3484598,
2962,51.9820837,4.3461073,
2963,51.9806248,4.3480510,
2964,51.9763218,4.3839549,
2965,51.9833582,4.3624606,
2966,51.9817780,4.3622736,
2967,51.9816347,4.3632729,
2968,51.9827457,4.3408163,
2969,51.9798295,4.3576348,
2970,51.9856787,4.3483113,
2971,51.9872622,4.3674734,
2972,51.9812634,4.3656673,
2973,51.9838346,4.3504254,
2974,51.9805574,4.3400261,
2975,51.9859746,4.3623095,
2976,51.9809902,4.3428037,
2977,51.9869979,4.3597115,
2978,51.9844445,4.3496722,
2979,51.9837481,4.3654800,
2980,51.9841653,4.3480591,
2981,51.9860862,4.3634020,
2982,51.9848050,4.3519878,
2983,51.9788702,4.3385175,
2984,51.9819294,4.3473673,
2985,51.9822141,4.3503994,
2986,51.9834982,4.3430025,
2987,51.9853288,4.3603893,
2988,51.9795858,4.3429510,
2989,51.9808970,4.3473142,
2990,51.9876660,4.3728569,
2991,51.9859895,4.3638417,
2992,51.9871379,4.3599337,
2993,51.9828559,4.3419626,
2994,51.9814923,4.3706077,
2995,51.9778468,4.3441981,
2996,51.9830485,4.3605963,
2997,51.9803357,4.3484784,
2998,51.9864649,4.3558855,
2999,51.9828952,4.3400058,
3000,51.9829088,4.3507970,
3001,51.9850398,4.3612521,
3002,51.9820188,4.3486226,
3003,51.9827347,4.3674864,
3004,51.9867695,4.3629719,
3005,51.9843327,4.3490773,
3006,51.9799510,4.3495423,
3007,51.9803777,4.3465314,
3008,51.9824475,4.3455232,
3009,51.9797548,4.3470479,
3010,51.9810514,4.3392490,
3011,51.9856556,4.3657130,
3012,51.9822949,4.3593258,
3013,51.9815110,4.3561401,
3014,51.9848474,4.3625969,
3015,51.9835585,4.3483561,
3016,51.9802359,4.3573070,
3017,51.9835100,4.3589955,
3018,51.9806578,4.3366100,
3019,51.9811809,4.3400881,
3020,51.9824910,4.3460752,
3021,51.9873987,4.3640763,
3022,51.9815923,4.3584272,
3023,51.9824993,4.3483162,
3024,51.9865280,4.3641232,
3025,51.9796461,4.3370077,
3026,51.9836231,4.3437953,
3027,51.9790376,4.3473205,
3028,51.9818846,4.3571028,
3029,51.9876166,4.3635969,
3030,51.9818372,4.3664838,
3031,51.9837859,4.3587395,
3032,51.9853113,4.3613504,
3033,51.9836473,4.3642978,
3034,51.9842527,4.3403532,
3035,51.9828727,4.3441347,
3036,51.9851323,4.3484678,
3037,51.9833769,4.3422177,
3038,51.9826692,4.3615296,
3039,51.9811796,4.3364721,
3040,51.9835897,4.3630876,
3041,51.9784760,4.3491815,
3042,51.9784527,4.3475170,
3043,51.9793344,4.3403798,
3044,51.9815445,4.3429529,
3045,51.9836217,4.3665293,
3046,51.9828710,4.3663889,
3047,51.9851701,4.3528600,
3048,51.9854694,4.3575458,
3049,51.9825257,4.3744994,
3050,51.9908950,4.3721393,
3051,51.9825544,4.3559140,
3052,51.9871884,4.3609836,
3053,51.9813394,4.3670124,
3054,51.9821188,4.3552424,
3055,51.9821961,4.3376977,
3056,51.9823518,4.3394194,
3057,51.9789352,4.3484801,
3058,51.9791384,4.3392958,
3059,51.9820836,4.3461071,
3060,51.9806280,4.3480512,
3061,51.9833582,4.3624608,
3062,51.9793968,4.3388612,
3063,51.9788854,4.3485018,
3064,51.9790939,4.3393156,
3065,51.9820835,4.3461069,
3066,51.9806282,4.3480513,
3067,51.9832652,4.3624193,
3068,51.9793460,4.3388814,
3069,51.9788365,4.3485221,
3070,51.9790493,4.3393300,
3071,51.9820835,4.3461068,
3072,51.9806284,4.3480513,
3073,51.9832652,4.3624195,
3074,51.9792953,4.3389037,
3075,51.9787876,4.3485438,
3076,51.9790048,4.3393498,
3077,51.9820834,4.3461066,
3078,51.9806250,4.3480510,
3079,51.9832652,4.3624197,
3080,51.9792459,4.3389239,
3081,51.9787378,4.3485641,
3082,51.9789603,4.3393669,
3083,51.9820833,4.3461064,
3084,51.9806252,4.3480510,
3085,51.9832652,4.3624199,
3086,51.9813945,4.3615318,
3087,51.9794838,4.3551389,
3088,51.9816218,4.3631963,
3089,51.9867181,4.3677660,
3090,51.9816601,4.3434157,
3091,51.9821280,4.3657688,
3092,51.9839818,4.3511458,
3093,51.9807598,4.3399871,
3094,51.9859286,4.3623275,
3095,51.9811846,4.3424876,
3096,51.9864828,4.3582070,
3097,51.9827253,4.3472839,
3098,51.9847031,4.3492821,
3099,51.9806236,4.3377871,
3100,51.9840651,4.3476728,
3101,51.9823644,4.3626064,
3102,51.9859829,4.3633109,
3103,51.9837215,4.3445730,
3104,51.9782675,4.3392642,
3105,51.9822566,4.3478955,
3106,51.9824726,4.3497445,
3107,51.9949897,4.3872276,
3108,51.9834636,4.3426294,
3109,51.9853760,4.3607151,
3110,51.9849053,4.3508391,
3111,51.9878985,4.3729938,
3112,51.9853823,4.3634481,
3113,51.9828488,4.3639906,
3114,51.9821612,4.3371232,
3115,51.9807357,4.3486635,
3116,51.9863168,4.3562850,
3117,51.9818613,4.3555827,
3118,51.9825826,4.3390035,
3119,51.9827347,4.3674862,
3120,51.9865769,4.3596026,
3121,51.9845317,4.3488340,
3122,51.9801551,4.3495348,
3123,51.9800715,4.3468290,
3124,51.9795492,4.3470538,
3125,51.9874324,4.3594208,
3126,51.9870681,4.3579313,
3127,51.9810469,4.3395497,
3128,51.9806709,4.3571123,
3129,51.9856236,4.3589461,
3130,51.9833432,4.3602166,
3131,51.9869566,4.3617577,
3132,51.9822430,4.3593457,
3133,51.9813541,4.3564762,
3134,51.9848129,4.3503459,
3135,51.9816488,4.3362050,
3136,51.9839372,4.3487669,
3137,51.9801269,4.3574377,
3138,51.9838189,4.3593689,
3139,51.9783698,4.3453173,
3140,51.9811964,4.3404167,
3141,51.9799553,4.3368039,
3142,51.9832248,4.3398358,
3143,51.9873132,4.3646574,
3144,51.9818756,4.3614869,
3145,51.9829620,4.3486474,
3146,51.9893745,4.3629323,
3147,51.9794924,4.3373028,
3148,51.9818670,4.3448205,
3149,51.9835881,4.3434221,
3150,51.9794513,4.3498600,
3151,51.9834995,4.3547212,
3152,51.9788214,4.3473739,
3153,51.9819960,4.3567396,
3154,51.9874626,4.3627234,
3155,51.9818265,4.3664128,
3156,51.9835279,4.3584533,
3157,51.9829828,4.3591013,
3158,51.9834897,4.3565284,
3159,51.9825700,4.3570628,
3160,51.9831696,4.3652824,
3161,51.9839603,4.3406011,
3162,51.9854133,4.3488920,
3163,51.9829514,4.3571203,
3164,51.9827879,4.3617928,
3165,51.9823791,4.3413610,
3166,51.9809685,4.3364031,
3167,51.9837525,4.3634851,
3168,51.9834639,4.3633702,
3169,51.9812832,4.3583055,
3170,51.9783861,4.3486264,
3171,51.9839923,4.3460541,
3172,51.9808254,4.3464257,
3173,51.9814711,4.3427776,
3174,51.9835993,4.3664594,
3175,51.9801805,4.3568459,
3176,51.9825410,4.3658133,
3177,51.9865748,4.3623562,
3178,51.9847994,4.3526695,
3179,51.9851314,4.3569525,
3180,51.9847511,4.3658652,
3181,51.9855762,4.3598896,
3182,51.9828645,4.3564545,
3183,51.9828027,4.3630945,
3184,51.9820749,4.3549573,
3185,51.9821129,4.3380611,
3186,51.9825361,4.3397256,
3187,51.9816090,4.3422182,
3188,51.9813474,4.3561710,
3189,51.9791951,4.3389441,
3190,51.9786889,4.3485858,
3191,51.9788734,4.3394054,
3192,51.9820832,4.3461062,
3193,51.9806286,4.3480513,
3194,51.9832652,4.3624201,
3195,51.9791332,4.3389684,
3196,51.9786382,4.3486061,
3197,51.9788758,4.3394353,
3198,51.9820832,4.3461060,
3199,51.9806288,4.3480513,
3200,51.9832652,4.3624203,
3201,51.9790884,4.3389868,
3202,51.9788406,4.3394928,
3203,51.9820831,4.3461058,
3204,51.9806290,4.3480513,
3205,51.9832651,4.3624205,
3206,51.9790423,4.3390067,
3207,51.9788512,4.3395649,
3208,51.9820830,4.3461056,
3209,51.9801720,4.3483666,
3210,51.9832651,4.3624207,
3211,51.9789966,4.3390263,
3212,51.9788634,4.3396369,
3213,51.9820830,4.3461054,
3214,51.9801283,4.3483842,
3215,51.9832651,4.3624209,
3216,51.9817781,4.3622738,
3217,51.9816093,4.3631188,
3218,51.9826969,4.3407963,
3219,51.9798176,4.3575659,
3220,51.9856894,4.3483853,
3221,51.9872007,4.3675064,
3222,51.9812632,4.3656672,
3223,51.9838170,4.3504954,
3224,51.9805637,4.3400685,
3225,51.9858273,4.3622619,
3226,51.9810009,4.3428770,
3227,51.9869980,4.3597117,
3228,51.9844924,4.3496541,
3229,51.9837385,4.3655531,
3230,51.9842153,4.3480406,
3231,51.9859365,4.3633301,
3232,51.9848167,4.3520612,
3233,51.9789146,4.3385001,
3234,51.9819292,4.3473671,
3235,51.9822262,4.3504719,
3236,51.9835423,4.3429849,
3237,51.9852780,4.3604106,
3238,51.9809875,4.3471312,
3239,51.9876834,4.3729411,
3240,51.9859764,4.3637581,
3241,51.9871378,4.3599335,
3242,51.9828664,4.3420241,
3243,51.9830587,4.3606716,
3244,51.9803358,4.3484786,
3245,51.9864648,4.3558853,
3246,51.9828840,4.3399323,
3247,51.9829430,4.3508569,
3248,51.9819575,4.3485790,
3249,51.9867330,4.3629144,
3250,51.9843440,4.3491514,
3251,51.9799614,4.3496063,
3252,51.9803651,4.3464581,
3253,51.9824937,4.3455041,
3254,51.9797421,4.3469749,
3255,51.9810027,4.3392655,
3256,51.9821925,4.3593656,
3257,51.9814950,4.3560361,
3258,51.9835701,4.3484306,
3259,51.9802251,4.3572362,
3260,51.9834638,4.3590120,
3261,51.9806460,4.3365305,
3262,51.9811444,4.3401029,
3263,51.9824472,4.3460962,
3264,51.9873630,4.3640260,
3265,51.9815925,4.3584271,
3266,51.9824548,4.3483842,
3267,51.9865739,4.3640998,
3268,51.9836694,4.3437814,
3269,51.9790249,4.3472414,
3270,51.9819303,4.3570852,
3271,51.9876519,4.3636534,
3272,51.9818157,4.3663445,
3273,51.9837762,4.3586758,
3274,51.9852730,4.3613677,
3275,51.9834714,4.3580977,
3276,51.9836025,4.3643400,
3277,51.9842745,4.3402241,
3278,51.9828893,4.3442385,
3279,51.9851440,4.3485407,
3280,51.9827887,4.3575000,
3281,51.9834235,4.3421980,
3282,51.9827371,4.3618120,
3283,51.9811630,4.3363693,
3284,51.9835474,4.3630715,
3285,51.9784758,4.3491815,
3286,51.9784385,4.3474426,
3287,51.9793450,4.3404558,
3288,51.9815006,4.3429698,
3289,51.9835770,4.3663862,
3290,51.9828523,4.3663430,
3291,51.9852170,4.3528399,
3292,51.9854571,4.3574651,
3293,51.9825657,4.3559948,
3294,51.9872231,4.3610383,
3295,51.9813144,4.3668666,
3296,51.9821239,4.3549363,
3297,51.9821503,4.3377194,
3298,51.9823055,4.3394389,
3299,51.9789521,4.3390430,
3300,51.9788740,4.3397116,
3301,51.9820829,4.3461053,
3302,51.9800815,4.3484049,
3303,51.9832010,4.3623802,
3304,51.9789087,4.3390597,
3305,51.9788863,4.3397863,
3306,51.9800332,4.3484232,
3307,51.9831519,4.3623570,
3308,51.9788648,4.3390783,
3309,51.9788968,4.3398583,
3310,51.9799907,4.3484421,
3311,51.9787533,4.3390653,
3312,51.9789091,4.3399330,
3313,51.9797863,4.3485249,
3314,51.9787494,4.3390404,
3315,51.9789213,4.3400050,
3316,51.9797404,4.3485427,
3317,51.9815433,4.3616129,
3318,51.9794837,4.3551387,
3319,51.9867777,4.3677339,
3320,51.9816165,4.3434336,
3321,51.9821280,4.3657690,
3322,51.9839472,4.3511585,
3323,51.9807778,4.3401047,
3324,51.9857751,4.3622869,
3325,51.9811844,4.3424876,
3326,51.9864678,4.3581226,
3327,51.9847510,4.3492628,
3328,51.9805742,4.3378039,
3329,51.9839253,4.3476602,
3330,51.9819189,4.3628069,
3331,51.9858901,4.3633492,
3332,51.9837824,4.3445477,
3333,51.9782673,4.3392642,
3334,51.9822565,4.3478957,
3335,51.9824863,4.3498289,
3336,51.9949337,4.3872633,
3337,51.9835093,4.3426082,
3338,51.9853275,4.3607326,
3339,51.9849498,4.3508191,
3340,51.9879160,4.3730787,
3341,51.9853688,4.3633596,
3342,51.9821144,4.3371433,
3343,51.9807358,4.3486633,
3344,51.9863166,4.3562850,
3345,51.9825709,4.3389280,
3346,51.9827346,4.3674859,
3347,51.9865302,4.3596213,
3348,51.9853857,4.3641115,
3349,51.9845799,4.3488131,
3350,51.9801666,4.3496065,
3351,51.9800570,4.3467565,
3352,51.9795387,4.3469898,
3353,51.9874360,4.3593251,
3354,51.9809971,4.3395663,
3355,51.9806619,4.3570556,
3356,51.9855783,4.3589070,
3357,51.9833810,4.3602007,
3358,51.9869219,4.3617012,
3359,51.9821453,4.3594323,
3360,51.9845304,4.3402146,
3361,51.9816361,4.3361259,
3362,51.9839487,4.3488404,
3363,51.9801156,4.3573704,
3364,51.9838987,4.3593376,
3365,51.9783199,4.3453395,
3366,51.9811344,4.3404421,
3367,51.9799430,4.3367213,
3368,51.9832121,4.3397565,
3369,51.9872804,4.3646075,
3370,51.9818754,4.3614869,
3371,51.9828992,4.3486466,
3372,51.9891273,4.3622788,
3373,51.9794758,4.3372112,
3374,51.9818671,4.3448204,
3375,51.9836366,4.3434026,
3376,51.9794620,4.3499353,
3377,51.9834895,4.3546495,
3378,51.9788064,4.3472988,
3379,51.9820467,4.3567179,
3380,51.9875136,4.3628647,
3381,51.9818032,4.3662735,
3382,51.9835664,4.3584524,
3383,51.9829093,4.3582658,
3384,51.9834706,4.3563988,
3385,51.9825253,4.3570815,
3386,51.9831409,4.3652958,
3387,51.9839480,4.3405288,
3388,51.9854244,4.3489641,
3389,51.9890404,4.3692387,
3390,51.9829615,4.3571822,
3391,51.9826894,4.3618364,
3392,51.9824141,4.3414190,
3393,51.9809557,4.3363216,
3394,51.9837049,4.3634776,
3395,51.9833618,4.3632373,
3396,51.9812400,4.3583695,
3397,51.9783859,4.3486265,
3398,51.9840497,4.3460069,
3399,51.9808065,4.3463638,
3400,51.9814255,4.3427945,
3401,51.9835566,4.3663210,
3402,51.9802319,4.3568270,
3403,51.9825354,4.3657270,
3404,51.9848366,4.3526563,
3405,51.9851186,4.3568738,
3406,51.9847298,4.3657959,
3407,51.9856195,4.3599277,
3408,51.9828745,4.3565170,
3409,51.9821741,4.3549170,
3410,51.9820633,4.3380811,
3411,51.9824865,4.3397473,
3412,51.9816088,4.3422183,
3413,51.9813989,4.3561501,
3414,51.9786397,4.3394994,
3415,51.9789319,4.3400797,
3416,51.9796939,4.3485619,
3417,51.9794143,4.3486800,
3418,51.9786556,4.3395791,
3419,51.9789441,4.3401518,
3420,51.9793662,4.3486699,
3421,51.9786628,4.3396462,
3422,51.9789547,4.3402265,
3423,51.9793192,4.3486922,
3424,51.9786739,4.3397207,
3425,51.9789670,4.3402985,
3426,51.9792720,4.3487156,
3427,51.9786845,4.3397929,
3428,51.9789775,4.3403705,
3429,51.9790390,4.3488555,
3430,51.9890674,4.3702917,
3431,51.9817781,4.3622740,
3432,51.9826492,4.3407725,
3433,51.9798069,4.3574970,
3434,51.9857015,4.3484592,
3435,51.9871394,4.3675388,
3436,51.9812631,4.3656670,
3437,51.9838684,4.3502786,
3438,51.9805826,4.3401848,
3439,51.9857166,4.3623052,
3440,51.9810116,4.3429432,
3441,51.9869981,4.3597118,
3442,51.9845410,4.3496335,
3443,51.9837310,4.3656261,
3444,51.9848277,4.3521346,
3445,51.9789610,4.3384826,
3446,51.9819291,4.3473670,
3447,51.9822238,4.3505599,
3448,51.9835682,4.3429751,
3449,51.9852166,4.3603717,
3450,51.9809421,4.3472792,
3451,51.9877008,4.3730254,
3452,51.9859621,4.3636764,
3453,51.9828858,4.3421473,
3454,51.9803358,4.3484788,
3455,51.9864648,4.3558851,
3456,51.9827421,4.3389523,
3457,51.9850467,4.3612999,
3458,51.9819316,4.3485434,
3459,51.9827345,4.3674857,
3460,51.9866965,4.3628594,
3461,51.9799720,4.3496782,
3462,51.9803533,4.3463848,
3463,51.9797295,4.3469019,
3464,51.9809553,4.3392898,
3465,51.9820934,4.3594499,
3466,51.9814445,4.3557542,
3467,51.9835817,4.3485030,
3468,51.9802132,4.3571653,
3469,51.9834211,4.3590322,
3470,51.9806342,4.3364530,
3471,51.9810846,4.3401284,
3472,51.9824034,4.3461128,
3473,51.9873272,4.3639667,
3474,51.9815926,4.3584271,
3475,51.9824269,4.3484276,
3476,51.9866198,4.3640838,
3477,51.9836976,4.3437679,
3478,51.9790135,4.3471661,
3479,51.9819760,4.3570677,
3480,51.9879193,4.3641600,
3481,51.9817925,4.3662080,
3482,51.9837655,4.3586121,
3483,51.9835059,4.3580736,
3484,51.9835576,4.3643813,
3485,51.9842656,4.3401673,
3486,51.9828976,4.3442912,
3487,51.9851543,4.3486124,
3488,51.9828197,4.3574779,
3489,51.9834521,4.3421881,
3490,51.9826401,4.3618504,
3491,51.9811413,4.3362277,
3492,51.9784756,4.3491816,
3493,51.9784244,4.3473682,
3494,51.9793568,4.3405277,
3495,51.9814566,4.3429867,
3496,51.9835342,4.3662495,
3497,51.9828452,4.3663012,
3498,51.9852640,4.3528232,
3499,51.9854448,4.3573883,
3500,51.9825786,4.3560732,
3501,51.9872636,4.3610989,
3502,51.9813033,4.3667877,
3503,51.9822242,4.3548960,
3504,51.9821018,4.3377371,
3505,51.9822580,4.3394565,
3506,51.9786966,4.3398667,
3507,51.9789881,4.3404479,
3508,51.9789922,4.3488737,
3509,51.9787087,4.3399375,
3510,51.9790003,4.3405173,
3511,51.9789454,4.3488969,
3512,51.9787189,4.3400144,
3513,51.9790109,4.3405920,
3514,51.9788986,4.3489151,
3515,51.9787310,4.3400883,
3516,51.9790231,4.3406640,
3517,51.9788534,4.3489333,
3518,51.9787431,4.3401621,
3519,51.9790354,4.3407387,
3520,51.9788066,4.3489540,
3521,51.9815964,4.3615927,
3522,51.9794013,4.3543897,
3523,51.9868374,4.3677016,
3524,51.9815729,4.3434516,
3525,51.9821280,4.3657692,
3526,51.9840261,4.3511718,
3527,51.9807842,4.3401471,
3528,51.9811842,4.3424877,
3529,51.9864633,4.3575747,
3530,51.9827627,4.3472843,
3531,51.9805259,4.3378260,
3532,51.9839711,4.3476545,
3533,51.9838242,4.3445321,
3534,51.9782671,4.3392643,
3535,51.9822565,4.3478959,
3536,51.9824999,4.3499121,
3537,51.9948693,4.3873046,
3538,51.9834855,4.3426196,
3539,51.9852790,4.3607539,
3540,51.9849954,4.3508026,
3541,51.9879335,4.3731637,
3542,51.9854032,4.3633442,
3543,51.9836172,4.3453619,
3544,51.9820661,4.3371611,
3545,51.9807358,4.3486631,
3546,51.9862216,4.3562729,
3547,51.9825591,4.3388525,
3548,51.9853859,4.3641116,
3549,51.9846272,4.3487938,
3550,51.9801782,4.3496822,
3551,51.9800448,4.3466820,
3552,51.9795224,4.3469054,
3553,51.9874382,4.3592366,
3554,51.9870684,4.3579316,
3555,51.9809496,4.3395886,
3556,51.9806440,4.3569578,
3557,51.9855306,4.3588685,
3558,51.9834227,4.3601847,
3559,51.9820400,4.3594698,
3560,51.9844771,4.3401409,
3561,51.9816252,4.3360482,
3562,51.9839603,4.3489139,
3563,51.9801055,4.3573011,
3564,51.9839194,4.3593846,
3565,51.9782710,4.3453585,
3566,51.9811003,4.3404557,
3567,51.9830682,4.3388205,
3568,51.9872456,4.3645495,
3569,51.9818752,4.3614870,
3570,51.9828996,4.3486065,
3571,51.9836129,4.3434124,
3572,51.9794761,4.3500186,
3573,51.9834784,4.3545759,
3574,51.9787949,4.3472177,
3575,51.9875480,4.3629189,
3576,51.9817817,4.3661370,
3577,51.9835858,4.3585799,
3578,51.9829439,4.3582417,
3579,51.9835027,4.3563747,
3580,51.9824806,4.3571002,
3581,51.9831178,4.3652745,
3582,51.9839347,4.3404398,
3583,51.9854356,4.3490362,
3584,51.9829717,4.3572499,
3585,51.9825940,4.3618747,
3586,51.9824032,4.3413492,
3587,51.9809430,4.3362441,
3588,51.9836573,4.3634723,
3589,51.9833724,4.3631613,
3590,51.9812068,4.3583845,
3591,51.9783857,4.3486266,
3592,51.9840911,4.3459491,
3593,51.9807876,4.3462989,
3594,51.9850779,4.3674637,
3595,51.9813816,4.3428113,
3596,51.9833501,4.3656606,
3597,51.9802787,4.3568031,
3598,51.9847605,4.3526568,
3599,51.9851072,4.3567976,
3600,51.9847101,4.3658106,
3601,51.9829548,4.3565333,
3602,51.9822733,4.3548749,
3603,51.9820187,4.3381036,
3604,51.9824368,4.3397661,
3605,51.9816086,4.3422184,
3606,51.9787533,4.3402360,
3607,51.9790460,4.3408107,
3608,51.9787598,4.3489722,
3609,51.9787654,4.3403098,
3610,51.9790582,4.3408854,
3611,51.9787130,4.3489929,
3612,51.9787775,4.3403836,
3613,51.9790868,4.3410738,
3614,51.9787887,4.3404520,
3615,51.9791012,4.3411586,
3616,51.9788003,4.3405242,
3617,51.9791117,4.3412285,
3618,51.9817782,4.3622742,
3619,51.9825991,4.3407525,
3620,51.9797962,4.3574280,
3621,51.9857121,4.3485286,
3622,51.9870767,4.3675722,
3623,51.9812629,4.3656669,
3624,51.9838424,4.3503458,
3625,51.9805898,4.3402286,
3626,51.9810217,4.3430094,
3627,51.9869982,4.3597120,
3628,51.9837175,4.3657543,
3629,51.9848394,4.3522091,
3630,51.9790054,4.3384635,
3631,51.9819290,4.3473668,
3632,51.9822360,4.3506358,
3633,51.9835208,4.3429928,
3634,51.9851591,4.3603969,
3635,51.9809872,4.3471315,
3636,51.9877182,4.3731096,
3637,51.9857229,4.3637339,
3638,51.9871376,4.3599331,
3639,51.9828963,4.3422142,
3640,51.9833118,4.3611586,
3641,51.9803452,4.3485400,
3642,51.9864647,4.3558849,
3643,51.9827309,4.3388807,
3644,51.9850111,4.3612643,
3645,51.9819067,4.3484388,
3646,51.9826038,4.3675661,
3647,51.9866599,4.3627995,
3648,51.9799845,4.3497518,
3649,51.9803407,4.3463126,
3650,51.9797168,4.3468300,
3651,51.9809066,4.3393083,
3652,51.9819895,4.3594944,
3653,51.9814939,4.3557337,
3654,51.9835933,4.3485775,
3655,51.9802019,4.3570944,
3656,51.9833761,4.3590506,
3657,51.9806212,4.3363755,
3658,51.9810522,4.3401399,
3659,51.9823610,4.3461294,
3660,51.9872933,4.3639134,
3661,51.9815928,4.3584270,
3662,51.9836457,4.3437893,
3663,51.9789996,4.3470871,
3664,51.9879558,4.3642144,
3665,51.9817710,4.3660660,
3666,51.9837558,4.3585483,
3667,51.9834856,4.3579460,
3668,51.9835127,4.3644226,
3669,51.9842154,4.3401140,
3670,51.9829122,4.3443920,
3671,51.9851668,4.3486852,
3672,51.9828006,4.3573483,
3673,51.9833997,4.3422078,
3674,51.9825447,4.3618913,
3675,51.9811247,4.3361211,
3676,51.9784754,4.3491817,
3677,51.9784103,4.3472927,
3678,51.9793674,4.3406017,
3679,51.9814110,4.3430036,
3680,51.9833428,4.3655786,
3681,51.9828398,4.3661957,
3682,51.9853109,4.3528031,
3683,51.9854325,4.3573114,
3684,51.9825899,4.3561516,
3685,51.9872756,4.3611695,
3686,51.9812893,4.3667088,
3687,51.9823223,4.3548557,
3688,51.9820534,4.3377590,
3689,51.9822104,4.3394742,
3690,51.9785254,4.3409060,
3691,51.9791235,4.3412973,
3692,51.9785252,4.3409061,
3693,51.9791346,4.3413729,
3694,51.9785250,4.3409062,
3695,51.9791451,4.3414419,
3696,51.9785248,4.3409062,
3697,51.9791560,4.3415175,
3698,51.9785247,4.3409063,
3699,51.9791689,4.3415898,
3700,51.9816484,4.3615726,
3701,51.9793172,4.3544216,
3702,51.9815284,4.3434695,
3703,51.9821281,4.3657694,
3704,51.9839895,4.3511878,
3705,51.9808000,4.3402451,
3706,51.9811840,4.3424877,
3707,51.9864512,4.3574958,
3708,51.9827985,4.3472848,
3709,51.9804433,4.3378610,
3710,51.9840198,4.3476464,
3711,51.9837884,4.3445806,
3712,51.9782669,4.3392644,
3713,51.9822961,4.3480498,
3714,51.9825127,4.3499966,
3715,51.9948062,4.3873453,
3716,51.9834417,4.3426376,
3717,51.9852271,4.3607734,
3718,51.9844007,4.3510170,
3719,51.9813575,4.3482642,
3720,51.9853896,4.3632533,
3721,51.9836329,4.3454575,
3722,51.9835570,4.3617132,
3723,51.9820178,4.3371836,
3724,51.9807359,4.3486629,
3725,51.9862215,4.3562730,
3726,51.9825473,4.3387789,
3727,51.9825553,4.3675949,
3728,51.9853860,4.3641117,
3729,51.9846749,4.3487744,
3730,51.9801897,4.3497552,
3731,51.9800338,4.3466095,
3732,51.9795134,4.3468506,
3733,51.9874434,4.3591528,
3734,51.9809010,4.3396090,
3735,51.9808009,4.3571178,
3736,51.9854862,4.3588299,
3737,51.9834618,4.3601676,
3738,51.9869542,4.3616834,
3739,51.9819390,4.3595143,
3740,51.9844681,4.3400840,
3741,51.9816134,4.3359720,
3742,51.9839719,4.3489874,
3743,51.9800941,4.3572300,
3744,51.9838934,4.3593082,
3745,51.9782221,4.3453791,
3746,51.9810397,4.3404832,
3747,51.9830566,4.3387430,
3748,51.9872119,4.3644997,
3749,51.9818750,4.3614870,
3750,51.9828631,4.3486058,
3751,51.9835621,4.3434319,
3752,51.9794884,4.3500939,
3753,51.9834660,4.3545023,
3754,51.9787823,4.3471405,
3755,51.9875824,4.3629730,
3756,51.9817585,4.3659950,
3757,51.9835063,4.3583703,
3758,51.9829224,4.3581141,
3759,51.9834527,4.3564069,
3760,51.9824359,4.3571189,
3761,51.9830849,4.3652904,
3762,51.9839235,4.3403686,
3763,51.9854601,4.3491939,
3764,51.9829818,4.3573118,
3765,51.9824970,4.3619105,
3766,51.9809303,4.3361665,
3767,51.9833829,4.3630870,
3768,51.9811453,4.3584081,
3769,51.9783855,4.3486266,
3770,51.9840586,4.3460326,
3771,51.9807669,4.3462341,
3772,51.9848228,4.3674081,
3773,51.9808472,4.3430334,
3774,51.9833345,4.3654967,
3775,51.9823504,4.3651344,
3776,51.9847961,4.3526437,
3777,51.9850943,4.3567189,
3778,51.9846890,4.3657449,
3779,51.9829186,4.3565369,
3780,51.9823725,4.3548346,
3781,51.9819707,4.3381208,
3782,51.9823880,4.3397877,
3783,51.9816085,4.3422185,
3784,51.9785245,4.3409064,
3785,51.9791796,4.3416635,
3786,51.9785243,4.3409065,
3787,51.9791905,4.3417344,
3788,51.9785241,4.3409065,
3789,51.9792035,4.3418133,
3790,51.9785239,4.3409066,
3791,51.9792143,4.3418856,
3792,51.9785237,4.3409067,
3793,51.9792251,4.3419579,
3794,51.9805220,4.3473739,
3795,51.9882612,4.3598418,
3796,51.9833802,4.3453767,
3797,51.9829824,4.3428327,
3798,51.9848239,4.3436255,
3799,51.9911841,4.3731090,
3800,51.9833741,4.3453379,
3801,51.9829765,4.3427938,
