,center_lat,center_lon
638,51.9851453,4.3523124
639,51.9874186,4.3750248
640,51.9920317,4.3823973
641,51.9788326,4.3479789
642,51.9779800,4.3438557
643,51.9814213,4.3425112
644,51.9806444,4.3601353
645,51.9831505,4.3571866
646,51.9813350,4.3425465
647,51.9820422,4.3384288
648,51.9814990,4.3653731
649,51.9810621,4.3440625
650,51.9807139,4.3435759
651,51.9855738,4.3627852
652,51.9824737,4.3381958
653,51.9841466,4.3520278
654,51.9793047,4.3411626
655,51.9812398,4.3590559
656,51.9788430,4.3501945
657,51.9850140,4.3515954
658,51.9839456,4.3642048
659,51.9839602,4.3483688
660,51.9870565,4.3574271
661,51.9799084,4.3384152
662,51.9807716,4.3434935
663,51.9834415,4.3512794
664,51.9796484,4.3479471
665,51.9797894,4.3410972
666,51.9827116,4.3398818
667,51.9836558,4.3628728
668,51.9854403,4.3634885
669,51.9856518,4.3646620
670,51.9848345,4.3517806
671,51.9858840,4.3604753
672,51.9813555,4.3661316
673,51.9823504,4.3391822
674,51.9800714,4.3579535
675,51.9852903,4.3658632
676,51.9804779,4.3578927
677,51.9830999,4.3400356
678,51.9838781,4.3525132
679,51.9840545,4.3516846
680,51.9800133,4.3473787
681,51.9823134,4.3391414
682,51.9865233,4.3600192
683,51.9862777,4.3573467
684,51.9848788,4.3498304
685,51.9844117,4.3507971
686,51.9792437,4.3408305
687,51.9836030,4.3482484
688,51.9815418,4.3361147
689,51.9842259,4.3492875
690,51.9833261,4.3477732
691,51.9851586,4.3583890
692,51.9788597,4.3388354
693,51.9841692,4.3512630
694,51.9795343,4.3478568
695,51.9848948,4.3499320
696,51.9778660,4.3439042
697,51.9784615,4.3454456
698,51.9804358,4.3459511
699,51.9836186,4.3505791
700,51.9811619,4.3594860
701,51.9859315,4.3607810
702,51.9817226,4.3672158
703,51.9807986,4.3435412
704,51.9798381,4.3425868
705,51.9817956,4.3567559
706,51.9817817,4.3566728
707,51.9784870,4.3471463
708,51.9804278,4.3588093
709,51.9810449,4.3567859
710,51.9840677,4.3450640
711,51.9845015,4.3506700
712,51.9821556,4.3606779
713,51.9809982,4.3449395
714,51.9821784,4.3452440
715,51.9824438,4.3563614
716,51.9846356,4.3632072
717,51.9820009,4.3393970
718,51.9864783,4.3591146
719,51.9823389,4.3592053
720,51.9861913,4.3570608
721,51.9841403,4.3482947
722,51.9808216,4.3435317
723,51.9823668,4.3400340
724,51.9835578,4.3507441
725,51.9851624,4.3563111
726,51.9869492,4.3556546
727,51.9852631,4.3635630
728,51.9784430,4.3462629
729,51.9852072,4.3613394
730,51.9847597,4.3524684
731,51.9810640,4.3579520
732,51.9857735,4.3718753
733,51.9847704,4.3655278
734,51.9853739,4.3628694
735,51.9862056,4.3568837
736,51.9835942,4.3481920
737,51.9810501,4.3589181
738,51.9876922,4.3636931
739,51.9860947,4.3633061
740,51.9851767,4.3584046
741,51.9833936,4.3482049
742,51.9846853,4.3524990
743,51.9822832,4.3602137
744,51.9824294,4.3372681
745,51.9823864,4.3613295
746,51.9784878,4.3432973
747,51.9835414,4.3393728
748,51.9818305,4.3375303
749,51.9830586,4.3399960
750,51.9788231,4.3418839
751,51.9845044,4.3479195
752,51.9819207,4.3605273
753,51.9845892,4.3507244
754,51.9840033,4.3657291
755,51.9749961,4.3581095
756,51.9836178,4.3521679
757,51.9834871,4.3587359
758,51.9799700,4.3570301
759,51.9857829,4.3568067
760,51.9828312,4.3384559
761,51.9860784,4.3626137
762,51.9799564,4.3470488
763,51.9790568,4.3396375
764,51.9816111,4.3672627
765,51.9833759,4.3587818
766,51.9827296,4.3380713
767,51.9868196,4.3548228
768,51.9832675,4.3451180
769,51.9816286,4.3672553
770,51.9812176,4.3636476
771,51.9840576,4.3513088
772,51.9799888,4.3570222
773,51.9854672,4.3634771
774,51.9831950,4.3571685
775,51.9868690,4.3562290
776,51.9794380,4.3701707
777,51.9871866,4.3638973
778,51.9813432,4.3454746
779,51.9851389,4.3610436
780,51.9811507,4.3570524
781,51.9832616,4.3571414
782,51.9801914,4.3382993
783,51.9820967,4.3647744
784,51.9845645,4.3575159
785,51.9821582,4.3374504
786,51.9804427,4.3559047
787,51.9790399,4.3397461
788,51.9858725,4.3507102
789,51.9868932,4.3563830
790,51.9798713,4.3411388
791,51.9826205,4.3402410
792,51.9868747,4.3626575
793,51.9815174,4.3671397
794,51.9821571,4.3393297
795,51.9837383,4.3406332
796,51.9825182,4.3784377
797,51.9800025,4.3383767
798,51.9868991,4.3553333
799,51.9869643,4.3572452
800,51.9792187,4.3386702
801,51.9802706,4.3569034
802,51.9852683,4.3503395
803,51.9821330,4.3617006
804,51.9852544,4.3514970
805,51.9886518,4.3746071
806,51.9797542,4.3458388
807,51.9841288,4.3642151
808,51.9865014,4.3596258
809,51.9777791,4.3807942
810,51.9805825,4.3597563
811,51.9818583,4.3423324
812,51.9816606,4.3431884
813,51.9878531,4.3643940
814,51.9789107,4.3824779
815,51.9824665,4.3565073
816,51.9825289,4.3372150
817,51.9841174,4.3518416
818,51.9840294,4.3448185
819,51.9822567,4.3455344
820,51.9897789,4.3739926
821,51.9788724,4.3492850
822,51.9851387,4.3561590
823,51.9803329,4.3496846
824,51.9785656,4.3402176
825,51.9828574,4.3389734
826,51.9912056,4.3809251
827,51.9875643,4.3630887
828,51.9874466,4.3613126
829,51.9784398,4.3397447
830,51.9810555,4.3589533
831,51.9782093,4.3446779
832,51.9790434,4.3491682
833,51.9848627,4.3658260
834,51.9853787,4.3635144
835,51.9856846,4.3624100
836,51.9869171,4.3565362
837,51.9824380,4.3563246
838,51.9875123,4.3613145
