,latitude,longitude,addr,amenity
735,52.0086786,4.3506182,1,[]
736,52.0098751,4.3509205,2,[]
737,52.0074292,4.3531568,10,[]
738,52.0111756,4.3525012,5,[]
739,52.0059605,4.3543936,5,[]
740,52.0081902,4.3521604,3,['kindergarten']
741,52.006292,4.3523699,27,[]
742,52.0089163,4.3515303,3,[]
743,52.0074528,4.3553406,38,"['cafe', 'bureau_de_change']"
744,52.0064915,4.3543275,4,[]
745,52.0087096,4.3506836,1,[]
746,52.0071865,4.3547858,1,[]
747,52.0110413,4.352952,5,[]
748,52.0072814,4.354106,3,[]
749,52.0078207,4.3527759,2,[]
750,52.0118401,4.3523156,1,[]
751,52.0113236,4.3507143,8,[]
752,52.007411,4.3518325,2,[]
753,52.0061412,4.354195,2,[]
754,52.0072675,4.3504584,1,[]
755,52.0052462,4.3527306,5,[]
756,52.0069432,4.3531667,22,[]
757,52.0070855,4.3540737,2,[]
758,52.0065807,4.3535053,3,[]
759,52.0087334,4.3507288,6,[]
760,52.0068526,4.3513207,5,[]
761,52.0110735,4.3530259,2,[]
762,52.0086203,4.3529333,1,[]
763,52.0082179,4.350703,2,[]
764,52.0066981,4.3552701,11,[]
765,52.0073206,4.3507954,6,[]
766,52.0060658,4.354698,2,[]
767,52.0069969,4.3511228,4,[]
768,52.0058399,4.3541253,3,[]
769,52.007928,4.3516884,1,[]
770,52.0077938,4.3527125,4,[]
771,52.0073141,4.3541971,2,[]
772,52.0087988,4.3512669,3,[]
773,52.0097103,4.3514621,7,[]
774,52.0115012,4.3524714,2,[]
775,52.0111912,4.352534,2,[]
776,52.0075206,4.3533266,7,[]
777,52.007886,4.3548552,1,[]
778,52.0090251,4.3524632,3,[]
779,52.0078381,4.3528493,3,[]
780,52.0075216,4.3546218,3,[]
781,52.0082185,4.3542063,2,[]
782,52.0072223,4.3547445,6,[]
783,52.0071482,4.3548111,3,[]
784,52.0071053,4.3548605,2,[]
785,52.0074721,4.3524633,2,[]
786,52.0086481,4.3505535,1,[]
787,52.0068285,4.3551648,5,[]
788,52.0112736,4.3519252,11,[]
789,52.007599,4.3508668,7,[]
790,52.0085847,4.3529748,7,[]
791,52.0079446,4.3543419,7,[]
792,52.0085619,4.3545404,3,['community_centre']
793,52.0080309,4.3520345,7,[]
794,52.0069246,4.3550611,3,[]
795,52.0065036,4.3521583,4,[]
796,52.0065285,4.3521765,8,[]
797,52.0129354,4.3506688,2,[]
798,52.0070032,4.3549832,3,[]
799,52.0108633,4.3521779,9,[]
800,52.0075488,4.3547062,8,[]
801,52.0071503,4.3520759,2,[]
802,52.0060155,4.3545813,4,[]
803,52.0079378,4.3517738,1,[]
804,52.0067546,4.3505771,2,[]
805,52.0126739,4.3506239,3,[]
806,52.0070762,4.3548915,2,[]
807,52.0058449,4.3546159,4,[]
808,52.0076907,4.3515883,3,[]
809,52.0127998,4.3509032,3,[]
810,52.0069199,4.3512709,1,[]
811,52.0127147,4.3507156,3,[]
812,52.0086732,4.3522598,3,[]
813,52.0075219,4.3512536,9,[]
814,52.0080845,4.3524909,6,[]
815,52.0090477,4.3519369,3,[]
816,52.0072112,4.3539732,3,[]
817,52.0058215,4.3540816,1,[]
818,52.0083007,4.3526902,4,[]
819,52.0086283,4.3524378,7,[]
820,52.0127591,4.3508117,3,[]
821,52.006656,4.3504873,5,[]
822,52.0061758,4.3542497,2,[]
823,52.0070454,4.3553293,18,[]
824,52.0067575,4.3552417,2,[]
825,52.0096663,4.350477,1,[]
826,52.0095745,4.3536221,7,[]
827,52.0051996,4.3520809,6,[]
828,52.0073127,4.3549516,5,[]
829,52.0073713,4.3517307,3,[]
830,52.008854,4.3538761,8,[]
831,52.0075327,4.3521102,5,[]
832,52.008243,4.3507654,5,[]
833,52.0104669,4.3509507,2,[]
834,52.0066377,4.3553418,3,[]
835,52.009196,4.3529795,7,[]
836,52.0086541,4.3524954,5,[]
837,52.0086604,4.3529092,4,[]
838,52.007445,4.3519982,2,[]
839,52.0064948,4.3535842,6,[]
840,52.0108014,4.3519119,24,[]
841,52.0056413,4.3529285,9,[]
842,52.0068067,4.3508293,1,[]
843,52.0066316,4.3539161,7,[]
844,52.0082783,4.3537506,8,[]
845,52.0079418,4.3547939,3,[]
846,52.0081701,4.3525681,4,[]
847,52.0068444,4.3525634,20,[]
848,52.0091582,4.3531791,6,[]
849,52.0079194,4.3548263,2,[]
850,52.0064759,4.3535249,18,[]
851,52.007156,4.3512344,4,[]
852,52.0066845,4.3505584,2,[]
853,52.0091434,4.3520025,2,[]
854,52.0071446,4.3543165,2,[]
855,52.006123,4.3548074,4,[]
856,52.0080701,4.3533951,6,[]
857,52.0090613,4.3541522,5,[]
858,52.0104971,4.3508937,8,[]
859,52.0078714,4.3529349,4,[]
860,52.0083947,4.354118,4,[]
861,52.0075736,4.352303,3,[]
862,52.0123925,4.3508409,2,[]
863,52.0069505,4.3512283,3,[]
864,52.0077118,4.3516288,4,[]
865,52.0067162,4.3506379,1,[]
866,52.0091693,4.3520466,2,[]
867,52.010976,4.3534099,7,[]
868,52.0094625,4.3507344,3,[]
869,52.0082205,4.352341,5,[]
870,52.0128434,4.3509999,3,[]
871,52.0060668,4.3540721,5,[]
872,52.0104333,4.3509868,1,[]
873,52.0126294,4.3505259,3,[]
874,52.0070036,4.3546698,8,[]
875,52.0088108,4.352714,9,[]
876,52.0075032,4.3545806,6,[]
877,52.0087971,4.3532078,11,[]
878,52.0070831,4.3541758,4,[]
879,52.0081857,4.3506152,2,[]
880,52.0126372,4.3511397,6,[]
881,52.0084715,4.3515321,4,[]
882,52.0059907,4.3538913,6,[]
883,52.0057956,4.354017,3,[]
884,52.010402,4.3506783,8,[]
885,52.0072158,4.3543958,3,[]
886,52.006615,4.353861,4,[]
887,52.0110327,4.3524632,6,[]
888,52.0074362,4.3525482,9,[]
889,52.0085275,4.3543719,4,[]
890,52.0114562,4.3518316,23,[]
891,52.0110513,4.3533319,5,[]
892,52.0064642,4.3512373,4,[]
893,52.0069536,4.3509325,6,[]
894,52.0066742,4.3540199,7,[]
895,52.0108472,4.3525503,7,[]
896,52.0081972,4.3544539,12,[]
897,52.0093421,4.3524567,2,[]
898,52.0091551,4.3536796,6,[]
899,52.0118218,4.3577519,2,"['pub', 'restaurant']"
900,52.0124292,4.3593986,2,['cafe']
901,52.0106615,4.3590034,8,[]
902,52.0119421,4.3582047,6,['cafe']
903,52.0158352,4.3554476,4,[]
904,52.0167747,4.3595108,2,[]
905,52.0117032,4.3615645,1,[]
906,52.0116584,4.3630334,4,[]
907,52.0157992,4.3564947,14,[]
908,52.0092073,4.3582726,2,[]
909,52.0112472,4.3629099,3,[]
910,52.016683,4.3601709,2,[]
911,52.0119805,4.3654291,1,[]
912,52.0113197,4.3642689,15,[]
913,52.0104202,4.3591387,1,[]
914,52.0085117,4.3614899,3,[]
915,52.012039,4.3568144,17,[]
916,52.0133422,4.3635355,3,[]
917,52.0104733,4.3572983,1,[]
918,52.0129409,4.3618221,1,[]
919,52.0112376,4.3673509,3,[]
920,52.0104429,4.3561565,2,[]
921,52.0128794,4.3610146,2,['cafe']
922,52.0139631,4.3528716,3,[]
923,52.0140219,4.3572938,2,[]
924,52.0079159,4.3622917,2,[]
925,52.0149775,4.3565021,13,[]
926,52.0086175,4.3593439,2,[]
927,52.0129158,4.3621528,2,[]
928,52.012898,4.3623017,1,[]
929,52.0105544,4.3578955,17,[]
930,52.0115529,4.3631791,4,[]
931,52.0137227,4.3608427,7,[]
932,52.013823,4.3525855,4,[]
933,52.0079805,4.3610824,15,[]
934,52.0063751,4.3616258,2,[]
935,52.0117154,4.3642983,7,[]
936,52.0114232,4.3552814,1,[]
937,52.0103248,4.3587993,4,[]
938,52.0105533,4.3670775,3,[]
939,52.0133121,4.3602755,5,['restaurant']
940,52.0127742,4.3598097,6,['restaurant']
941,52.0123026,4.3640391,3,[]
942,52.0123306,4.3624984,2,[]
943,52.0135003,4.3633848,6,[]
944,52.012052,4.3629885,5,[]
945,52.0119428,4.3548443,6,[]
946,52.0160053,4.3540816,3,[]
947,52.0082409,4.3616306,5,[]
948,52.0109513,4.3633815,49,['ice_cream']
949,52.0157608,4.3547445,7,[]
950,52.0106509,4.3563636,15,"['cafe', 'restaurant', 'restaurant', 'community_centre']"
951,52.0111974,4.3650848,5,[]
952,52.0166927,4.3598608,1,[]
953,52.0171352,4.3571178,8,[]
954,52.0058904,4.3603185,19,['restaurant']
955,52.0093602,4.3606878,1,['fast_food']
956,52.0114655,4.3662285,3,[]
957,52.016066,4.3554427,3,[]
958,52.0107218,4.3665234,3,[]
959,52.0080851,4.3613981,3,[]
960,52.0119541,4.3638752,7,[]
961,52.0181491,4.3543589,19,[]
962,52.0102621,4.3661983,2,[]
963,52.0166583,4.3555695,8,[]
964,52.0134868,4.3647069,7,[]
965,52.0116065,4.3616211,3,[]
966,52.0114346,4.3601292,3,[]
967,52.0085785,4.3613723,5,[]
968,52.0095787,4.3596466,5,[]
969,52.0111571,4.3595148,13,[]
970,52.0130626,4.3638861,2,[]
971,52.0162641,4.3600194,6,[]
972,52.010713,4.3673697,17,['pub']
973,52.010338,4.3646432,21,[]
974,52.0118155,4.3663819,4,[]
975,52.0113631,4.3654877,5,[]
976,52.0106822,4.3619388,24,[]
977,52.0163327,4.3601974,6,[]
978,52.0146649,4.3532985,5,[]
979,52.0149447,4.356547,26,['pub']
980,52.0123184,4.3590364,4,[]
981,52.0105137,4.3550775,100,[]
982,52.0124524,4.3583191,4,[]
983,52.0128625,4.3620364,4,[]
984,52.0086989,4.3624332,2,[]
985,52.0114958,4.365173,5,[]
986,52.0115518,4.3648099,3,[]
987,52.0078026,4.3617261,12,[]
988,52.0127336,4.3601634,9,[]
989,52.0131772,4.3617882,12,[]
990,52.0135078,4.3608731,3,[]
991,52.0121625,4.3582353,1,[]
992,52.0146838,4.3587795,15,['restaurant']
993,52.0059598,4.3602398,6,"['cafe', 'community_centre']"
994,52.0154143,4.3578616,3,[]
995,52.0064884,4.3611111,3,[]
996,52.0112669,4.3574186,4,[]
997,52.006203,4.3600248,4,[]
998,52.0139761,4.3624111,5,[]
999,52.0109075,4.3672736,6,[]
1000,52.0082063,4.3604128,1,[]
1001,52.0126646,4.3598062,6,['cafe']
1002,52.0106088,4.367233,3,[]
1003,52.0125566,4.3630725,2,[]
1004,52.0097327,4.3600872,2,[]
1005,52.0170169,4.3587679,1,[]
1006,52.0134872,4.3520663,5,[]
1007,52.0110108,4.3602291,5,['fast_food']
1008,52.0105794,4.3617321,3,[]
1009,52.0118666,4.3639315,1,['place_of_worship']
1010,52.0078187,4.3606057,2,[]
1011,52.0120908,4.3560881,4,[]
1012,52.011117,4.3586321,4,[]
1013,52.0089503,4.3624189,2,[]
1014,52.0109572,4.3663076,3,[]
1015,52.01169,4.3677865,3,[]
1016,52.0140537,4.3638752,10,[]
1017,52.0074493,4.3593466,9,[]
1018,52.0112355,4.3579902,9,"['restaurant', 'restaurant', 'restaurant']"
1019,52.013554,4.3609813,3,[]
1020,52.0174162,4.3553179,6,[]
1021,52.0107966,4.3583902,2,[]
1022,52.0081385,4.3616477,2,[]
1023,52.0145634,4.3531379,1,[]
1024,52.010985,4.3663698,2,[]
1025,52.0114784,4.3595747,5,"['atm', 'fast_food']"
1026,52.0141841,4.3598801,18,[]
1027,52.0096923,4.3584844,3,[]
1028,52.0096649,4.360715,2,[]
1029,52.0168141,4.353173,6,[]
1030,52.0059955,4.3600722,1,[]
1031,52.0122242,4.3587939,3,[]
1032,52.0137059,4.3642633,6,[]
1033,52.0126327,4.3607197,3,['restaurant']
1034,52.0101879,4.3609528,8,[]
1035,52.01358,4.3635414,2,[]
1036,52.0168864,4.3563988,4,[]
1037,52.0148017,4.3531406,18,[]
1038,52.0123273,4.3598987,1,['restaurant']
1039,52.0115622,4.3614793,4,['bar']
1040,52.0087463,4.3624938,2,[]
1041,52.0088401,4.3664872,4,['social_facility']
1042,52.0118559,4.3586662,2,[]
1043,52.0070202,4.3623928,2,[]
1044,52.0126351,4.3628419,3,[]
1045,52.0123646,4.3547526,1,[]
1046,52.0128553,4.3625387,14,[]
1047,52.0102105,4.3617681,11,['fast_food']
1048,52.0114449,4.3573213,7,"['cafe', 'cafe']"
1049,52.0107878,4.3592064,1,['cafe']
1050,52.0107032,4.3584165,3,[]
1051,52.0122083,4.3585837,1,[]
1052,52.0095964,4.3614209,2,[]
1053,52.0119849,4.3635787,4,[]
1054,52.0090597,4.3610962,7,[]
1055,52.0094879,4.3586208,2,[]
1056,52.0121488,4.3587128,6,['cafe']
1057,52.0115999,4.3630989,2,['restaurant']
1058,52.0121567,4.3566743,1,[]
1059,52.0176428,4.3553639,2,[]
1060,52.011587,4.3659296,4,[]
1061,52.0130775,4.3620314,7,[]
1062,52.0150855,4.3572046,7,[]
1063,52.0072454,4.3625845,12,[]
1064,52.0146079,4.3522942,7,[]
1065,52.0095348,4.3613799,7,[]
1066,52.0111828,4.355921,10,[]
1067,52.0127803,4.3643478,3,[]
1068,52.0106311,4.3595144,2,[]
1069,52.0108163,4.3667103,5,[]
1070,52.0132213,4.3528183,19,[]
1071,52.0104277,4.3586582,4,[]
1072,52.0112637,4.3657555,2,[]
1073,52.0125286,4.3631316,1,[]
1074,52.0175246,4.3588598,4,[]
1075,52.011571,4.3647102,3,[]
1076,52.0065297,4.3595378,12,[]
1077,52.0133884,4.3626829,3,[]
1078,52.0082929,4.3613845,10,['warehouse']
1079,52.0092535,4.3581932,10,[]
1080,52.0160887,4.3555014,6,[]
1081,52.0150132,4.3576306,16,[]
1082,52.0100935,4.3615556,7,[]
1083,52.012271,4.3597281,3,['cafe']
1084,52.0144164,4.3604347,6,[]
1085,52.0166615,4.3599618,1,[]
1086,52.0115515,4.3663451,4,[]
1087,52.0111823,4.3606563,1,[]
1088,52.0135841,4.3626742,6,[]
1089,52.0090446,4.3587961,3,[]
1090,52.0146929,4.3559496,26,[]
1091,52.0144606,4.3624668,9,[]
1092,52.0085352,4.3620446,5,[]
1093,52.011632,4.3543806,5,[]
1094,52.0110743,4.3594435,3,[]
1095,52.0121736,4.3631205,9,[]
1096,52.0098139,4.3578515,9,[]
1097,52.0080431,4.3612828,2,[]
1098,52.0177806,4.3558072,5,[]
1099,52.011924,4.3636023,2,[]
1100,52.0119242,4.3579959,2,[]
1101,52.0094816,4.3615044,12,[]
1102,52.0109933,4.365699,7,[]
1103,52.0160609,4.3540353,6,[]
1104,52.0140752,4.3535024,28,['restaurant']
1105,52.0127735,4.3590048,5,[]
1106,52.0140417,4.3561859,14,[]
1107,52.0123056,4.3598352,1,[]
1108,52.0111763,4.3660069,1,[]
1109,52.0094055,4.3586816,1,[]
1110,52.0163972,4.3527615,39,['pub']
1111,52.0177235,4.3568229,4,[]
1112,52.0108043,4.3608882,12,[]
1113,52.0072071,4.3623775,4,[]
1114,52.0118299,4.3625575,16,[]
1115,52.0110399,4.357597,1,[]
1116,52.0103718,4.3587299,1,[]
1117,52.0113124,4.3631033,5,[]
1118,52.0107482,4.3562379,4,[]
1119,52.0109102,4.367024,3,[]
1120,52.0143943,4.3632617,27,[]
1121,52.0113051,4.3654792,2,[]
1122,52.0122742,4.3595875,3,['cafe']
1123,52.0114136,4.365334,3,[]
1124,52.0090497,4.3583597,6,[]
1125,52.0133794,4.3578351,51,"['cafe', 'fast_food', 'cafe']"
1126,52.0123557,4.3637191,1,[]
1127,52.0103991,4.3684923,17,[]
1128,52.0070669,4.3591957,8,[]
1129,52.0129699,4.3615559,3,[]
1130,52.0117353,4.362177,3,[]
1131,52.0130843,4.3569328,42,"['ice_cream', 'cafe', 'restaurant', 'cafe']"
1132,52.0132099,4.3651066,5,[]
1133,52.0122432,4.3646305,10,[]
1134,52.0102923,4.3579118,4,"['fast_food', 'pub']"
1135,52.0129746,4.3649248,4,[]
1136,52.0139336,4.3590826,12,['cinema']
1137,52.0130012,4.3556565,13,[]
1138,52.011702,4.3641812,4,[]
1139,52.0105468,4.3609324,18,['fast_food']
1140,52.0158637,4.3549388,3,[]
1141,52.0140787,4.3548708,6,[]
1142,52.00814,4.3583412,14,['community_centre']
1143,52.0075269,4.3607328,7,[]
1144,52.007578,4.3599726,5,[]
1145,52.0130683,4.355395,7,[]
1146,52.0119308,4.3670849,7,[]
1147,52.0085992,4.365496,28,[]
1148,52.0072759,4.3586389,8,['post_office']
1149,52.0079785,4.360506,10,[]
1150,52.0102878,4.356623,7,[]
1151,52.0105525,4.3586325,5,[]
1152,52.0085717,4.3621774,1,['cafe']
1153,52.0165109,4.354305,22,[]
1154,52.015522,4.3552754,3,[]
1155,52.0068616,4.3610825,9,[]
1156,52.0111837,4.3547375,1,['community_centre']
1157,52.0069883,4.3592633,8,[]
1158,52.0136524,4.3555746,5,[]
1159,52.0177411,4.3556024,5,[]
1160,52.0119995,4.3583311,2,['restaurant']
1161,52.0114021,4.3542186,1,['cafe']
1162,52.0062882,4.3615253,2,[]
1163,52.0177602,4.3572798,6,[]
1164,52.0062065,4.3613498,14,[]
1165,52.0104701,4.3577744,2,[]
1166,52.0115202,4.3603797,3,[]
1167,52.0074846,4.3610565,1,[]
1168,52.0110355,4.3664935,6,[]
1169,52.0133833,4.3645189,14,[]
1170,52.0092252,4.3575809,2,[]
1171,52.0106878,4.3655468,2,[]
1172,52.0177579,4.3569141,3,[]
1173,52.011193,4.3574246,1,[]
1174,52.0134027,4.364868,1,[]
1175,52.0069857,4.3615467,4,[]
1176,52.0129589,4.3591461,16,[]
1177,52.0090178,4.3631141,20,"['library', 'community_centre', 'music_school']"
1178,52.0126985,4.3600145,2,[]
1179,52.0166851,4.3569417,5,[]
1180,52.0114713,4.3663412,2,[]
1181,52.0113791,4.3650304,11,[]
1182,52.0113236,4.3555673,4,[]
1183,52.0159503,4.3541497,6,[]
1184,52.0110251,4.3643674,2,['car_rental']
1185,52.0109297,4.3612192,12,[]
1186,52.007732,4.3598737,15,[]
1187,52.0107271,4.3591639,1,[]
1188,52.0167721,4.3605931,1,[]
1189,52.0134022,4.3571142,10,[]
1190,52.0111224,4.3614822,4,['restaurant']
1191,52.0137497,4.3631667,3,[]
1192,52.0110851,4.3605124,6,[]
1193,52.0122116,4.357607,16,[]
1194,52.0121197,4.3567324,7,[]
1195,52.0101077,4.3567294,18,"['restaurant', 'restaurant', 'warehouse']"
1196,52.017314,4.3567219,2,[]
1197,52.0134516,4.3607105,1,['theatre']
1198,52.0127186,4.3600813,2,['restaurant']
1199,52.0084619,4.3580181,15,[]
1200,52.0109247,4.3661915,2,[]
1201,52.0116178,4.3649441,7,[]
1202,52.0128649,4.3554436,6,['restaurant']
1203,52.0178217,4.3581182,6,[]
1204,52.0114988,4.3646224,5,[]
1205,52.0074427,4.3601143,3,['conference_centre']
1206,52.0110676,4.3614472,3,[]
1207,52.0100272,4.3613827,8,[]
1208,52.0139461,4.3612923,7,[]
1209,52.0109813,4.3581695,1,[]
1210,52.0110734,4.3661634,4,[]
1211,52.0100279,4.359631,4,[]
1212,52.0121117,4.3618304,34,[]
1213,52.0112204,4.3607251,6,['pub']
1214,52.0133616,4.3539291,4,[]
1215,52.0099476,4.3610779,4,['ice_cream']
1216,52.0120639,4.3583764,2,['cafe']
1217,52.0113827,4.3654262,1,[]
1218,52.0101091,4.3616308,8,[]
1219,52.0122359,4.3565863,12,['pub']
1220,52.0104417,4.3658808,12,[]
1221,52.0096656,4.3571941,15,"['pub', 'fast_food']"
1222,52.0108063,4.3599472,3,[]
1223,52.0156059,4.3534422,18,[]
1224,52.013118,4.3627381,3,[]
1225,52.0098859,4.3604937,3,['restaurant']
1226,52.0100051,4.3604125,9,[]
1227,52.0111213,4.3660615,1,[]
1228,52.0114952,4.3661804,2,[]
1229,52.0179513,4.3540079,23,[]
1230,52.009162,4.3681258,5,[]
1231,52.0124886,4.3664246,1,[]
1232,52.0142578,4.3561883,14,[]
1233,52.0118766,4.3579695,6,"['ice_cream', 'restaurant', 'restaurant']"
1234,52.0116866,4.355077,3,[]
1235,52.0083123,4.3593635,5,[]
1236,52.0115167,4.3612582,10,[]
1237,52.0123993,4.3541806,1,[]
1238,52.0086565,4.3579646,31,[]
1239,52.0101982,4.360284,13,['pub']
1240,52.0100719,4.3557272,9,[]
1241,52.0103383,4.3573234,7,['restaurant']
1242,52.0144554,4.356828,5,[]
1243,52.0115167,4.3649948,1,[]
1244,52.011444,4.3652626,1,[]
1245,52.014807,4.3556087,2,[]
1246,52.0115194,4.3577366,15,['restaurant']
1247,52.0086907,4.361949,8,[]
1248,52.0167771,4.3547821,13,[]
1249,52.0089211,4.3585754,8,[]
1250,52.0094321,4.3615975,2,[]
1251,52.0102198,4.3566455,6,[]
1252,52.0118181,4.3623039,1,['cafe']
1253,52.0122068,4.362305,49,[]
1254,52.010959,4.3636815,3,[]
1255,52.0126729,4.3544018,3,[]
1256,52.0111403,4.3568497,3,[]
1257,52.0091723,4.3616555,26,[]
1258,52.0170883,4.3566604,1,[]
1259,52.0073998,4.3643934,2,[]
1260,52.0084727,4.3594585,9,[]
1261,52.0177523,4.3576618,2,[]
1262,52.0115735,4.3680686,1,[]
1263,52.0094958,4.3568431,12,[]
1264,52.0077181,4.3622861,3,[]
1265,52.0137174,4.3634829,5,[]
1266,52.0074724,4.3637457,12,[]
1267,52.0122045,4.366656,9,[]
1268,52.0100455,4.3658603,4,[]
1269,52.0147495,4.3614972,15,['school']
1270,52.0099995,4.3657475,2,[]
1271,52.0099133,4.355745,1,[]
1272,52.0119406,4.358857,2,['restaurant']
1273,52.0109862,4.361797,6,[]
1274,52.0102155,4.3653246,2,[]
1275,52.0154676,4.3581701,10,[]
1276,52.0125821,4.3633839,1,[]
1277,52.0171923,4.3551759,1,[]
1278,52.015027,4.3554588,1,[]
1279,52.0176722,4.3580247,2,[]
1280,52.0153309,4.3598655,1,[]
1281,52.0172233,4.3546196,1,[]
1282,52.01202,4.366694,2,[]
1283,52.0109391,4.3588567,6,[]
1284,52.0091285,4.361921,4,[]
1285,52.0172975,4.355898,1,[]
1286,52.012723,4.3644222,5,[]
1287,52.0098552,4.3651199,65,[]
1288,52.0175172,4.3558684,1,[]
1289,52.0125202,4.3581456,37,[]
1290,52.0122068,4.3655571,3,[]
1291,52.0137018,4.3588627,46,"['restaurant', 'restaurant', 'restaurant', 'restaurant', 'restaurant']"
1292,52.0174166,4.3555116,1,[]
1293,52.016872,4.3561905,21,[]
1294,52.0167843,4.3534835,7,[]
1295,52.0125442,4.3661555,3,[]
1296,52.0081403,4.3591995,3,[]
1297,52.0144093,4.3609372,12,[]
1298,52.0138526,4.3596671,1,[]
1299,52.0162626,4.3563409,1,[]
1300,52.0139504,4.36448,3,[]
1301,52.0099536,4.3656347,2,[]
1302,52.0161562,4.3562911,1,[]
1303,52.0176271,4.3579135,1,[]
1304,52.0172082,4.3552133,2,[]
1305,52.0120305,4.365512,1,[]
1306,52.0150167,4.3591762,2,[]
1307,52.0076753,4.3609439,1,[]
1308,52.0154996,4.3590972,2,[]
1309,52.0128145,4.3647026,1,[]
1310,52.0075849,4.3622892,5,[]
1311,52.0176454,4.3556226,2,[]
1312,52.0123933,4.365901,3,[]
1313,52.0130405,4.364688,9,[]
1314,52.005773,4.3595438,62,[]
1315,52.0170451,4.35656,1,[]
1316,52.0128781,4.3643422,2,[]
1317,52.0154846,4.3574224,3,[]
1318,52.0059605,4.3593742,24,[]
1319,52.0175014,4.355831,1,[]
1320,52.0076325,4.3645929,2,[]
1321,52.0128481,4.3642987,2,[]
1322,52.015368,4.358828,2,[]
1323,52.012287,4.3625841,3,[]
1324,52.0176576,4.3583058,5,[]
1325,52.0124391,4.3533346,8,[]
1326,52.0105856,4.3666246,2,[]
1327,52.0092339,4.3601112,1,[]
1328,52.0165753,4.3599089,1,[]
1329,52.0133325,4.3605212,6,[]
1330,52.0147288,4.3618918,6,[]
1331,52.0162481,4.3567826,3,[]
1332,52.0074448,4.3615298,1,[]
1333,52.0077338,4.3644761,3,[]
1334,52.0169634,4.3551884,20,[]
1335,52.0113335,4.3677513,5,[]
1336,52.0139195,4.3596964,3,[]
1337,52.0103611,4.3661413,3,[]
1338,52.0170497,4.3553905,1,[]
1339,52.0079383,4.3608579,5,[]
1340,52.0104262,4.3649669,2,[]
1341,52.0156599,4.3577786,11,[]
1342,52.0072004,4.3639413,2,[]
1343,52.0126475,4.3658893,1,[]
1344,52.0061157,4.3598867,2,[]
1345,52.0123028,4.3637939,3,[]
1346,52.0117682,4.367673,3,[]
1347,52.0111647,4.358764,2,['restaurant']
1348,52.0139973,4.3624574,2,[]
1349,52.0156865,4.3595334,1,[]
1350,52.0175827,4.357804,1,[]
1351,52.0155226,4.3560054,9,[]
1352,52.0074234,4.3644473,2,[]
1353,52.0127909,4.3648128,1,[]
1354,52.009241,4.3601346,5,[]
1355,52.0077527,4.3615028,2,[]
1356,52.0138453,4.3565426,5,"['restaurant', 'school']"
1357,52.0076447,4.3649484,4,[]
1358,52.0069751,4.361233,4,[]
1359,52.0169965,4.3527571,41,[]
1360,52.0099312,4.3684114,1,[]
1361,52.0092942,4.3623117,2,[]
1362,52.0073522,4.3642855,2,[]
1363,52.0171165,4.3543531,4,[]
1364,52.0114144,4.3675841,2,[]
1365,52.0176383,4.3575779,1,[]
1366,52.0167938,4.3535177,1,[]
1367,52.0168299,4.3536466,2,[]
1368,52.0134554,4.3626917,2,[]
1369,52.0102715,4.3611273,6,[]
1370,52.0156324,4.3584679,21,[]
1371,52.0156226,4.3551086,6,[]
1372,52.0104831,4.3576585,11,[]
1373,52.0128012,4.362476,2,[]
1374,52.010413,4.3664756,1,[]
1375,52.0172705,4.3547367,1,[]
1376,52.0082134,4.3602967,5,['arts_centre']
1377,52.0171608,4.3558242,1,[]
1378,52.0114689,4.3602,8,['fast_food']
1379,52.0170932,4.3565541,1,[]
1380,52.0113889,4.3676141,2,['school']
1381,52.0127412,4.3630528,2,[]
1382,52.0108612,4.3635522,1,[]
1383,52.0102435,4.3564432,12,[]
1384,52.0115959,4.3598565,2,['cafe']
1385,52.0168872,4.3562267,1,[]
1386,52.0170772,4.356517,1,[]
1387,52.0171292,4.3543847,4,[]
1388,52.0128603,4.3643645,1,[]
1389,52.0165578,4.3598685,1,[]
1390,52.0102153,4.3640392,20,['post_office']
1391,52.0173245,4.3556418,1,[]
1392,52.0103843,4.3580991,6,['cafe']
1393,52.009884,4.3556798,6,"['pharmacy', 'pub']"
1394,52.0150466,4.3622553,2,[]
1395,52.0073284,4.3642317,2,[]
1396,52.01287,4.3642713,5,[]
1397,52.0171087,4.3547011,1,[]
1398,52.0109738,4.3573846,2,['restaurant']
1399,52.0070848,4.3626093,1,[]
1400,52.0164479,4.3534344,11,[]
1401,52.0081726,4.3610885,5,[]
1402,52.0147839,4.3524713,2,[]
1403,52.0152914,4.3588759,2,[]
1404,52.0155539,4.3596126,2,[]
1405,52.0077253,4.365131,4,[]
1406,52.0127985,4.3647207,1,[]
1407,52.0117432,4.3601947,5,['restaurant']
1408,52.0129912,4.365597,4,['bar']
1409,52.0108301,4.3598247,1,[]
1410,52.0125396,4.3635502,2,[]
1411,52.0167239,4.3529159,2,[]
1412,52.0093392,4.3624179,2,[]
1413,52.0159344,4.3565961,1,[]
1414,52.0139872,4.3644285,4,[]
1415,52.0128248,4.3644088,1,[]
1416,52.007666,4.3645542,2,[]
1417,52.011432,4.367972,1,[]
1418,52.01232,4.3581466,2,[]
1419,52.0128959,4.3643199,2,[]
1420,52.0121513,4.3560793,2,[]
1421,52.0074671,4.3596419,2,[]
1422,52.0137383,4.3523176,3,[]
1423,52.017796,4.3577696,2,[]
1424,52.0152511,4.3610372,13,[]
1425,52.0148777,4.3588072,1,[]
1426,52.0101021,4.3589659,6,[]
1427,52.0122875,4.3580757,6,[]
