,latitude,longitude,addr,amenity
2441,52.0014005,4.3405376,1,[]
2442,51.9934504,4.3374479,1,[]
2443,52.0003808,4.3404435,1,[]
2444,51.9863414,4.3393907,1,[]
2445,51.9959173,4.3433173,1,[]
2446,51.9869057,4.3377745,1,[]
2447,51.9914499,4.3478367,1,[]
2448,51.9879513,4.3485769,1,[]
2449,51.9893044,4.3359271,1,[]
2450,51.9919673,4.3604741,1,[]
2451,51.9888459,4.348616,1,[]
2452,51.9957426,4.3425807,1,[]
2453,51.9952244,4.3415598,4,[]
2454,51.9997681,4.3371346,2,[]
2455,51.9875201,4.3375295,2,[]
2456,51.9934928,4.3362707,1,[]
2457,51.9992788,4.3387608,2,[]
2458,51.986862,4.3375094,1,[]
2459,51.987936,4.3381675,1,[]
2460,52.0000031,4.3396292,1,[]
2461,51.9936513,4.3364395,9,[]
2462,51.9869367,4.340407,1,[]
2463,51.9993846,4.3310462,1,[]
2464,51.9937017,4.3380109,1,[]
2465,51.9949568,4.3462691,1,[]
2466,51.9953948,4.3574955,2,[]
2467,51.9876017,4.338024,2,[]
2468,51.9870765,4.3403469,1,[]
2469,51.9953172,4.3408304,1,[]
2470,52.0001534,4.3369303,1,[]
2471,52.000124,4.3368377,1,[]
2472,51.9865075,4.3393213,1,[]
2473,51.9982513,4.3455887,1,[]
2474,51.9893401,4.3474495,1,[]
2475,51.9953376,4.3408258,1,[]
2476,51.9890912,4.3387293,1,[]
2477,51.9967073,4.3459242,68,[]
2478,51.9850095,4.3382661,1,[]
2479,51.9936235,4.3593693,1,[]
2480,51.9890381,4.3451506,125,[]
2481,51.9918024,4.3316218,3,[]
2482,51.9918351,4.3462818,2,[]
2483,51.993658,4.3375037,2,[]
2484,51.9949831,4.341765,2,[]
2485,51.9920539,4.3595553,1,[]
2486,51.9994538,4.3345891,1,[]
2487,51.9923998,4.353742,33,[]
2488,51.9889202,4.3343806,1,[]
2489,51.9875458,4.3505135,1,[]
2490,51.9976866,4.3448504,1,[]
2491,51.9980863,4.3446691,1,[]
2492,51.9982258,4.3454552,2,[]
2493,51.9934807,4.3375809,3,[]
2494,51.9949953,4.3422677,11,[]
2495,51.9882236,4.3478075,1,[]
2496,51.9920689,4.3596107,4,[]
2497,51.9952427,4.3416845,1,[]
2498,51.9967253,4.3196542,2,[]
2499,51.9938545,4.3592797,1,[]
2500,51.986907,4.3390495,1,[]
2501,51.9967762,4.3462844,7,[]
2502,52.0005299,4.336499,1,[]
2503,51.985455,4.337866,1,[]
2504,51.9964521,4.3383926,7,[]
2505,51.9864585,4.3390236,1,[]
2506,51.9864656,4.339066,1,[]
2507,51.988438,4.3472402,4,[]
2508,51.9916257,4.3477755,1,[]
2509,51.9983527,4.3456639,1,[]
2510,51.9997118,4.338304,2,[]
2511,51.9996729,4.3411088,2,[]
2512,51.9850826,4.3387351,1,[]
2513,51.9901535,4.3419365,54,[]
2514,51.9879684,4.3496606,14,[]
2515,51.9996512,4.3355588,3,[]
2516,51.9864286,4.3362806,2,[]
2517,51.9937867,4.3383198,1,[]
2518,51.9941837,4.3376902,1,[]
2519,51.985183,4.3393778,2,[]
2520,51.9878932,4.3390783,7,[]
2521,51.9915385,4.3478103,2,[]
2522,51.9881907,4.3380573,1,[]
2523,52.000074,4.3398607,1,[]
2524,52.0007944,4.3383865,1,[]
2525,51.9937882,4.3371181,4,[]
2526,51.9999124,4.3392929,3,[]
2527,51.9889556,4.3379041,1,[]
2528,51.9860335,4.3375229,2,[]
2529,51.9999149,4.3410072,1,[]
2530,51.9937492,4.3382978,2,[]
2531,51.9993612,4.3391776,4,[]
2532,51.9872139,4.3434427,38,[]
2533,51.9936,4.3373254,5,[]
2534,51.9994402,4.3332159,4,[]
2535,51.9961107,4.3581917,3,[]
2536,52.0005975,4.3374198,4,[]
2537,52.000871,4.3380655,7,[]
2538,51.9881585,4.3380711,1,[]
2539,51.9919899,4.3603994,1,[]
2540,52.000707,4.3384808,3,[]
2541,51.9869818,4.3395035,1,[]
2542,51.9915397,4.3609231,3,[]
2543,51.9938948,4.3591963,12,[]
2544,51.9874928,4.3373646,1,[]
2545,51.9867042,4.3382578,1,[]
2546,52.0001489,4.3368171,1,[]
2547,51.9919508,4.3469852,1,[]
2548,51.9959145,4.3587486,1,[]
2549,51.9914399,4.360994,1,[]
2550,51.9876086,4.3380652,1,[]
2551,51.9962955,4.3216672,2,[]
2552,51.9848233,4.3368864,2,[]
2553,52.0014083,4.340483,3,[]
2554,51.9888252,4.3486249,2,[]
2555,51.9868329,4.3373327,3,[]
2556,51.9942594,4.3379121,1,[]
2557,51.9943069,4.3381991,1,[]
2558,51.9916976,4.3606665,1,[]
2559,51.9969761,4.3461327,2,[]
2560,52.0000908,4.3367333,16,[]
2561,51.9920874,4.3603885,1,[]
2562,51.986435,4.3371919,2,[]
2563,51.9864202,4.3345927,2,[]
2564,51.9875473,4.3376943,1,[]
2565,51.991997,4.3472666,1,[]
2566,52.0012086,4.3391369,2,[]
2567,51.9878514,4.338204,1,[]
2568,51.9994297,4.339472,1,[]
2569,51.9919739,4.347126,1,[]
2570,51.9921911,4.3602559,2,[]
2571,51.9879012,4.3482742,1,[]
2572,52.0013842,4.3399379,7,[]
2573,51.9851705,4.3393012,1,[]
2574,51.9964475,4.3388434,5,[]
2575,51.9868279,4.3346178,1,[]
2576,51.984803,4.3367313,2,[]
2577,51.9976425,4.3448705,1,[]
2578,51.9950397,4.3497711,1,[]
2579,51.9917093,4.3477378,1,[]
2580,51.991535,4.3596052,4,[]
2581,51.9952228,4.3416934,1,[]
2582,52.0005466,4.3366519,5,[]
2583,51.9990606,4.3386465,26,[]
2584,51.9849513,4.3378845,1,[]
2585,51.995464,4.357517,1,[]
2586,51.9953297,4.3415126,1,[]
2587,51.9950459,4.3465365,1,[]
2588,51.9960971,4.3589384,1,[]
2589,52.0001172,4.3400014,4,[]
2590,51.9938917,4.3582472,1,[]
2591,51.995916,4.3591229,1,[]
2592,51.9917,4.3606063,1,[]
2593,51.9959247,4.3589598,1,[]
2594,51.9994639,4.3396192,4,[]
2595,51.9998485,4.340837,1,[]
2596,51.9878712,4.3480929,1,[]
2597,51.9954167,4.3414734,1,[]
2598,51.9942352,4.337971,1,[]
2599,51.9957398,4.3427152,9,[]
2600,51.9983792,4.345803,2,[]
2601,51.9981309,4.3446488,1,[]
2602,51.9932705,4.3603886,1,[]
2603,51.9937878,4.3593222,1,[]
2604,51.9892756,4.347478,1,[]
2605,52.0011725,4.3390055,1,[]
2606,51.988677,4.3494901,5,[]
2607,51.9938265,4.3592398,1,[]
2608,51.9869677,4.3394179,2,[]
2609,51.9945072,4.3418017,2,[]
2610,51.9876291,4.3381892,1,[]
2611,51.9890997,4.3387814,1,[]
2612,51.9874083,4.3369712,1,[]
2613,51.9958058,4.3582081,2,[]
2614,51.9942244,4.3376723,2,[]
2615,51.9942431,4.3378137,1,[]
2616,51.9886204,4.349146,2,[]
2617,51.999863,4.3408743,1,[]
2618,51.9868272,4.339445,1,[]
2619,51.993219,4.3603264,2,[]
2620,51.9875079,4.3392818,4,[]
2621,51.9943144,4.338244,4,[]
2622,51.9880241,4.3367047,2,[]
2623,51.9891115,4.3485012,1,[]
2624,51.9937332,4.3379971,1,[]
2625,51.9937498,4.3583418,1,[]
2626,51.9982193,4.3446087,1,[]
2627,51.9997001,4.3343555,1,[]
2628,51.9920533,4.3604129,1,[]
2629,51.9881236,4.3366682,2,[]
2630,51.988586,4.3398502,3,[]
2631,51.9932482,4.3608304,1,[]
2632,51.9883608,4.3379836,1,[]
2633,51.9884137,4.3379608,1,[]
2634,51.9890546,4.3385064,1,[]
2635,52.0002288,4.3403224,1,[]
2636,51.9942371,4.3377777,1,[]
2637,51.9876038,4.3504832,1,[]
2638,51.9996478,4.3402596,1,[]
2639,51.9863197,4.3363274,1,[]
2640,51.9875949,4.3379828,1,[]
2641,51.9880113,4.3489399,1,[]
2642,52.0005197,4.3402533,7,[]
2643,52.0001115,4.3367984,1,[]
2644,51.9958909,4.3574039,1,[]
2645,51.9887558,4.3397766,2,[]
2646,52.0002807,4.3404553,1,[]
2647,52.0002148,4.3397203,1,[]
2648,51.9872833,4.3360406,2,[]
2649,51.9915146,4.3617568,1,[]
2650,51.9864839,4.336257,12,[]
2651,51.9942843,4.3382673,6,[]
2652,52.0002103,4.340275,3,[]
2653,51.987768,4.3407829,1,[]
2654,51.9875269,4.3375707,1,[]
2655,51.9862164,4.3372867,1,[]
2656,51.9912769,4.3610521,1,[]
2657,51.9878847,4.3390262,1,[]
2658,51.9874997,4.3374058,2,[]
2659,51.9959836,4.3432876,1,[]
2660,51.9937551,4.3383337,2,[]
2661,51.9913401,4.3610651,1,[]
2662,51.9952282,4.3408505,1,[]
2663,52.0001659,4.3369697,4,[]
2664,51.9879212,4.3483954,1,[]
2665,51.9889529,4.3494998,1,[]
2666,51.988175,4.3375193,1,[]
2667,51.9936076,4.3361833,1,[]
2668,51.9880767,4.3469188,18,[]
2669,51.9916079,4.3598737,1,[]
2670,51.9892077,4.335968,1,[]
2671,51.9874861,4.3373235,2,[]
2672,52.0003326,4.3405886,1,[]
2673,51.9914057,4.3610183,1,[]
2674,51.9890648,4.3343169,5,[]
2675,51.9876153,4.3381064,2,[]
2676,51.9987485,4.3557526,165,"['fast_food', 'fast_food', 'fast_food', 'construction', 'fast_food', 'dentist']"
2677,51.9865953,4.3342063,3,[]
2678,51.9882444,4.3477985,1,[]
2679,51.9879235,4.3338732,4,[]
2680,51.9889443,4.3343701,2,[]
2681,52.0005717,4.3366304,4,[]
2682,51.9936148,4.3362252,1,[]
2683,52.0001327,4.3400516,3,[]
2684,51.9954259,4.3408059,203,"['doctors', 'doctors']"
2685,51.994259,4.3381146,1,[]
2686,51.991981,4.3592867,2,[]
2687,51.987833,4.336787,1,[]
2688,51.9920278,4.3612405,1,[]
2689,51.9915991,4.36193,1,[]
2690,51.9950097,4.3463664,1,[]
2691,51.9877976,4.3410918,24,[]
2692,51.9932137,4.3606891,2,[]
2693,51.9874289,4.3369622,1,[]
2694,51.9997309,4.3371161,1,[]
2695,51.9848605,4.3372746,1,[]
2696,52.0005342,4.3366124,1,[]
2697,51.9994468,4.3345037,1,[]
2698,51.9997854,4.3372876,5,[]
2699,51.9953293,4.3416456,1,[]
2700,51.9997615,4.338608,4,[]
2701,52.0007157,4.3385054,7,[]
2702,51.994253,4.3380786,1,[]
2703,51.9919829,4.3610763,2,[]
2704,51.984928,4.3377318,1,[]
2705,51.9918705,4.3594965,1,[]
2706,51.9955672,4.3574589,1,[]
2707,51.9957284,4.3432681,1,[]
2708,51.9890462,4.3384543,1,[]
2709,51.9982834,4.3453024,72,[]
2710,52.0001156,4.3367125,19,[]
2711,51.9932749,4.36094,6,[]
2712,52.0000199,4.3353686,1,[]
2713,52.0004447,4.3403782,1,[]
2714,52.0000894,4.3399108,1,[]
2715,51.9850708,4.338659,5,[]
2716,52.0007511,4.3411398,2,[]
2717,51.9929585,4.3452791,3,[]
2718,51.9998902,4.3391984,2,[]
2719,51.9936416,4.3603361,2,[]
2720,51.9949606,4.3411897,1,[]
2721,51.9869915,4.3395617,1,[]
2722,51.9957231,4.3583049,1,[]
2723,51.9948039,4.341769,1,[]
2724,51.9889075,4.3492247,1,[]
2725,51.9865145,4.3393637,1,[]
2726,51.9876151,4.3505385,1,[]
2727,51.986879,4.3388795,2,[]
2728,51.9881694,4.3374859,1,[]
2729,51.9861608,4.3343775,5,[]
2730,51.9875541,4.3377355,2,[]
2731,51.999977,4.3352276,1,[]
2732,51.992026,4.3474425,1,[]
2733,51.9884458,4.3379469,1,[]
2734,51.9937156,4.36023,1,[]
2735,51.9892098,4.3498502,18,[]
2736,51.9996647,4.3411707,1,[]
2737,51.9975541,4.3449106,1,[]
2738,52.0013055,4.3404536,6,[]
2739,51.9940002,4.3371372,1,[]
2740,51.986326,4.3372392,1,[]
2741,51.9957391,4.3427518,5,[]
2742,51.9851061,4.3388877,2,[]
2743,51.9993539,4.337348,47,[]
2744,51.994773,4.3416419,1,[]
2745,51.9975984,4.3448905,1,[]
2746,51.9862469,4.3423853,1,[]
2747,51.9878624,4.338889,6,[]
2748,51.9889349,4.3371468,1,[]
2749,51.9934918,4.3587567,5,[]
2750,51.9873336,4.3370035,1,[]
2751,51.9873266,4.3363047,13,[]
2752,51.9917449,4.3477223,2,[]
2753,51.9869768,4.3381395,1,[]
2754,51.9978641,4.3447699,1,[]
2755,51.9887637,4.3372208,2,[]
2756,51.9999664,4.3411402,3,[]
2757,51.9911754,4.3611245,11,[]
2758,51.9875813,4.3379003,1,[]
2759,51.9977929,4.3453988,1,[]
2760,51.9868039,4.3371559,1,[]
2761,52.0002623,4.340408,1,[]
2762,51.9893287,4.3359166,6,[]
2763,51.9914678,4.3546942,177,[]
2764,51.9960899,4.3432401,1,[]
2765,51.9867587,4.3382341,1,[]
2766,51.9869348,4.3392187,2,[]
2767,52.0011036,4.3387535,8,[]
2768,51.9978117,4.3454971,1,[]
2769,51.985882,4.3366024,3,[]
2770,51.9950076,4.3465545,55,[]
2771,51.9993863,4.3330449,4,[]
2772,51.9851297,4.3390405,1,[]
2773,51.9968975,4.3457226,2,[]
2774,51.9912427,4.3610765,1,[]
2775,51.9919608,4.3611259,1,[]
2776,51.9847379,4.3362716,3,[]
2777,51.9864515,4.338981,1,[]
2778,51.9890202,4.3421476,17,[]
2779,51.9957434,4.3425439,1,[]
2780,51.9981068,4.3572227,525,['doctors']
2781,51.9880739,4.3381078,1,[]
2782,51.9935694,4.3375423,2,[]
2783,51.9919331,4.3604986,1,[]
2784,51.9978184,4.3455325,1,[]
2785,51.9864446,4.3389386,1,[]
2786,51.995843,4.3427517,1,[]
2787,51.9880213,4.3490003,1,[]
2788,51.9880985,4.3370552,1,[]
2789,51.9867206,4.3405108,1,[]
2790,51.9919797,4.3471613,1,[]
2791,51.9919045,4.3467038,55,[]
2792,51.9889685,4.3343596,1,[]
2793,51.9918871,4.3465985,1,[]
2794,51.9980414,4.3446894,1,[]
2795,51.9861431,4.3354339,2,[]
2796,51.9997366,4.3384558,2,[]
2797,51.9939319,4.3584115,1,[]
2798,51.9953095,4.3416545,1,[]
2799,51.9888961,4.3343911,2,[]
2800,51.9943979,4.3418249,1,[]
2801,51.99152,4.3595499,295,[]
2802,51.9958973,4.3433262,1,[]
2803,51.9948623,4.3416393,3,[]
2804,51.9936831,4.3583843,1,[]
2805,52.0006598,4.3410538,3,[]
2806,51.9993626,4.340364,66,[]
2807,51.994024,4.3359603,17,[]
2808,51.9862507,4.3367889,3,[]
2809,51.9889584,4.3495332,2,[]
2810,51.9995332,4.3344309,1,[]
2811,51.9917648,4.3606185,1,[]
2812,51.9967349,4.3460683,2,[]
2813,51.9960617,4.3589583,1,[]
2814,51.9890099,4.3396666,2,[]
2815,51.9937206,4.3378918,2,[]
2816,51.9894708,4.346068,135,[]
2817,51.9888728,4.3397259,1,[]
2818,51.9847163,4.3361183,1,[]
2819,51.9999519,4.3411027,1,[]
2820,51.9994169,4.3375457,1,[]
2821,51.9978373,4.3456304,1,[]
2822,51.9944184,4.3418206,1,[]
2823,51.9935143,4.3363973,1,[]
2824,51.9954055,4.3408105,1,[]
2825,51.9953945,4.3416164,1,[]
2826,51.9886515,4.3493348,1,[]
2827,51.9977308,4.3448304,1,[]
2828,51.9999094,4.3382977,1,[]
2829,51.9977377,4.3455538,3,[]
2830,51.9849629,4.3379608,1,[]
2831,51.9970878,4.321409,3,[]
2832,51.99825,4.3451277,4,[]
2833,51.9884582,4.3357254,1,[]
2834,51.9946831,4.3416442,1,[]
2835,51.9991871,4.3395255,23,[]
2836,51.9875607,4.3392589,1,[]
2837,51.9998091,4.338852,4,[]
2838,51.9936517,4.359409,1,[]
2839,51.9890424,4.3396525,2,[]
2840,51.9995615,4.3399781,5,[]
2841,51.9996559,4.3342155,1,[]
2842,51.9936443,4.3584669,1,[]
2843,51.9860629,4.3376993,1,[]
2844,51.9889574,4.3396893,1,[]
2845,51.9915521,4.3618974,1,[]
2846,51.9938841,4.3599283,7,[]
2847,51.9891137,4.3388666,1,[]
2848,51.9948935,4.341767,1,[]
2849,51.9991819,4.3395032,15,[]
2850,51.9884132,4.3482003,3,[]
2851,51.9939645,4.3602582,2,[]
2852,51.9992541,4.3386097,2,[]
2853,51.9876222,4.3381476,2,[]
2854,51.9876456,4.3392222,2,[]
2855,51.9851954,4.3394541,1,[]
2856,51.9932564,4.3603308,1,[]
2857,51.9978148,4.3459563,1,[]
2858,51.9942768,4.3382223,1,[]
2859,51.9875881,4.3379416,2,[]
2860,51.9861887,4.336384,1,[]
2861,51.98886,4.3371792,1,[]
2862,51.9996878,4.341147,1,[]
2863,51.9872022,4.343369,2,[]
2864,51.988788,4.3397627,1,[]
2865,51.9889417,4.3378192,1,[]
2866,51.9874758,4.3392957,5,[]
2867,51.9849049,4.3375792,2,[]
2868,51.9878155,4.3391487,7,[]
2869,51.9959403,4.359235,21,[]
2870,51.988646,4.3493012,1,[]
2871,51.9914862,4.36165,1,[]
2872,51.9873367,4.3393559,4,[]
2873,51.9933073,4.34755,113,[]
2874,51.9915055,4.3609472,1,[]
2875,51.993836,4.3374263,2,[]
2876,51.9993498,4.3374346,1,[]
2877,52.0012909,4.3394766,8,[]
2878,51.9932163,4.3601661,2,[]
2879,51.9876304,4.338259,1,[]
2880,51.9873953,4.3343179,2,[]
2881,51.9881185,4.3371766,1,[]
2882,51.991363,4.347874,3,[]
2883,51.9938981,4.3599863,2,[]
2884,51.988246,4.347323,1,[]
2885,51.9862102,4.3363745,1,[]
2886,51.9874724,4.337241,2,[]
2887,51.9982003,4.3453215,2,[]
2888,51.9892319,4.3359577,2,[]
2889,51.9935927,4.3360955,5,[]
2890,51.987754,4.3406981,6,[]
2891,51.997828,4.3240121,2,[]
2892,51.9879112,4.3483348,2,[]
2893,51.9885314,4.3398738,25,[]
2894,51.9885083,4.3481593,2,[]
2895,51.9921014,4.3615101,54,[]
2896,51.9914714,4.3615944,2,[]
2897,51.992153,4.3603417,1,[]
2898,51.9862189,4.3386476,1,[]
2899,51.9919335,4.3468799,1,[]
2900,51.9877969,4.3381282,1,[]
2901,51.9879888,4.3381445,1,[]
2902,51.9848308,4.3369645,2,[]
2903,51.999518,4.3344437,1,[]
2904,51.9915939,4.3620063,21,[]
2905,51.9951397,4.3408705,1,[]
2906,51.9875065,4.337447,2,[]
2907,52.0010779,4.339829,3,[]
2908,51.9997728,4.3372482,1,[]
2909,52.0007205,4.341148,1,[]
2910,51.9870405,4.3403624,1,[]
2911,52.0013438,4.3397388,1,[]
2912,51.9848141,4.3368087,1,[]
2913,51.9961461,4.3581718,1,[]
2914,51.9948416,4.3416398,1,[]
2915,51.9936292,4.3363097,1,[]
2916,51.9929346,4.3452893,7,[]
2917,51.9987516,4.3318787,10,[]
2918,51.9915788,4.3597668,1,[]
2919,51.9849978,4.3381897,1,[]
2920,51.9891538,4.3420429,2,[]
2921,51.9877376,4.3368284,1,[]
2922,51.9864795,4.3391511,1,[]
2923,51.9894233,4.3474128,1,[]
2924,51.9998023,4.3353427,1,[]
2925,51.999932,4.3350879,4,[]
2926,51.9966934,4.3458522,3,[]
2927,51.9995111,4.3309451,2,[]
2928,51.9998112,4.3407413,5,[]
2929,51.9998213,4.3389043,2,[]
2930,51.9958078,4.3424097,25,['restaurant']
2931,51.994213,4.3378368,1,[]
2932,51.9913765,4.360981,1,[]
2933,51.9865655,4.3395577,2,[]
2934,51.9847054,4.336042,2,[]
2935,51.9994423,4.3402876,2,[]
2936,51.9933755,4.3450991,1,[]
2937,51.9862653,4.3368773,1,[]
2938,51.9937391,4.338033,1,[]
2939,51.9920096,4.3593924,1,[]
2940,51.9875148,4.3505299,9,[]
2941,51.9952384,4.3281313,1,[]
2942,51.9880033,4.3367136,1,[]
2943,51.9891802,4.3395928,1,[]
2944,51.9957469,4.3584157,1,[]
2945,51.9939384,4.3601509,1,[]
2946,51.9982631,4.3445888,1,[]
2947,51.9993836,4.3346466,1,[]
2948,51.9881726,4.3468776,5,['fast_food']
2949,51.9992292,4.3384573,2,[]
2950,51.993478,4.3587005,1,[]
2951,51.9859989,4.3373107,2,[]
2952,51.9874231,4.3393185,5,[]
2953,51.9918813,4.3465632,1,[]
2954,52.0000309,4.3397197,1,[]
2955,51.9995926,4.3400796,1,[]
2956,51.9889783,4.3380414,1,[]
2957,51.9997967,4.3407041,2,[]
2958,51.9937833,4.3601868,1,[]
2959,51.993753,4.3593444,1,[]
2960,51.9882564,4.3495355,3,[]
2961,51.9950848,4.3279561,3,[]
2962,51.9941235,4.3359153,207,[]
2963,51.9939247,4.3373877,2,[]
2964,51.9936773,4.3603133,1,[]
2965,52.0013517,4.3406822,17,[]
2966,51.9939243,4.360093,2,[]
2967,51.9868842,4.3387932,2,[]
2968,51.9978195,4.3447901,1,[]
2969,52.0012251,4.3391972,6,[]
2970,51.9956433,4.3573591,1,[]
2971,51.9937728,4.3384412,2,[]
2972,52.0013311,4.3396759,3,[]
2973,51.9950488,4.3411694,2,[]
2974,52.0005049,4.3365198,1,[]
2975,52.0011202,4.338814,1,[]
2976,51.9869641,4.3475858,29,[]
2977,51.988618,4.3398363,3,[]
2978,51.9997679,4.3345674,4,[]
2979,51.987243,4.3357973,1,[]
2980,51.992533,4.3363352,1,[]
2981,51.9863122,4.3392136,1,[]
2982,51.9982579,4.3451686,2,[]
2983,51.9868475,4.337421,1,[]
2984,51.9998103,4.3372664,2,[]
2985,52.0013752,4.3406495,3,[]
2986,51.9968344,4.3214855,2,[]
2987,51.9890408,4.3343274,1,[]
2988,51.9886541,4.3486988,3,[]
2989,51.9848456,4.3371199,2,[]
2990,52.0001783,4.3369095,1,[]
2991,51.9871062,4.3353941,1,[]
2992,51.9967624,4.3462124,2,[]
2993,51.9935218,4.3365319,1,[]
2994,51.9990569,4.3386235,22,[]
2995,51.9870406,4.347556,2,[]
2996,51.9920718,4.3614015,1,[]
2997,51.9861891,4.3424153,3,[]
2998,51.9999783,4.3382265,11,[]
2999,51.9894419,4.3474044,17,[]
3000,51.9888765,4.3490361,1,[]
3001,51.988511,4.3476836,2,[]
3002,51.9884719,4.3358079,1,[]
3003,51.995865,4.3428813,2,[]
3004,52.0009204,4.3391655,6,[]
3005,51.9873909,4.3393324,1,[]
3006,51.9846946,4.3359651,1,[]
3007,51.9920126,4.3611848,1,[]
3008,51.9992944,4.3311173,1,[]
3009,51.9947346,4.3254156,2,[]
3010,51.9917341,4.3605819,1,[]
3011,51.9983072,4.3445688,5,[]
3012,51.9953592,4.3573289,4,[]
3013,51.9896071,4.3376502,18,[]
3014,51.9880441,4.3496278,2,[]
3015,51.9947585,4.3423891,42,[]
3016,51.9992656,4.3394401,1,[]
3017,51.9932451,4.3604341,2,[]
3018,51.993145,4.3464094,3,[]
3019,52.0005737,4.3410371,2,[]
3020,51.9949141,4.3417665,1,[]
3021,51.9995493,4.3399386,2,[]
3022,51.9988269,4.3309358,8,[]
3023,51.9994319,4.3345164,1,[]
3024,51.9920197,4.3613425,1,[]
3025,51.9918228,4.3605187,1,[]
3026,51.9978955,4.345935,1,[]
3027,51.998275,4.3457111,2,[]
3028,52.0003055,4.3396337,3,[]
3029,51.9958525,4.358625,1,[]
3030,51.9859407,4.3369566,2,[]
3031,51.9964734,4.3389953,7,[]
3032,51.9949879,4.3464091,1,[]
3033,51.9993954,4.3393247,1,[]
3034,51.9998557,4.3390511,2,[]
3035,51.9916634,4.3606907,1,[]
3036,51.9985298,4.3603718,227,[]
3037,51.9990744,4.3317147,3,[]
3038,51.9962987,4.3374971,224,[]
3039,51.989239,4.3495437,15,[]
3040,51.9978699,4.3458016,1,[]
3041,51.9999002,4.3409698,1,[]
3042,51.9875337,4.3376119,2,[]
3043,51.9871963,4.3433329,4,[]
3044,52.000366,4.3406743,3,[]
3045,51.9849397,4.3378081,1,[]
3046,51.9918046,4.3595435,1,[]
3047,51.9997525,4.3385539,2,[]
3048,51.9950637,4.342229,7,[]
3049,51.9869956,4.3475733,3,[]
3050,51.9936902,4.3593267,1,[]
3051,51.9885195,4.348757,2,[]
3052,51.9942408,4.3418583,1,[]
3053,51.98719,4.3432955,21,[]
3054,51.9996919,4.3343296,1,[]
3055,51.995711,4.357321,1,[]
3056,51.9876751,4.338535,4,[]
3057,51.9889642,4.3379562,1,[]
3058,51.9910874,4.3427622,12,[]
3059,51.9937788,4.338477,80,[]
3060,52.0000701,4.3355474,4,[]
3061,51.9882757,4.3380205,1,[]
3062,51.9938046,4.3384274,1,[]
3063,51.9960699,4.343249,1,[]
3064,51.9938892,4.3592576,6,[]
3065,51.9875609,4.3377767,1,[]
3066,51.9997361,4.3344698,1,[]
3067,51.9997345,4.3370296,18,[]
3068,51.9957327,4.3430576,1,[]
3069,51.9879038,4.3381814,1,[]
3070,52.0010832,4.3398559,5,[]
3071,51.9932051,4.3602687,1,[]
3072,51.9889556,4.3371379,2,[]
3073,51.9931829,4.3607103,5,[]
3074,51.9977751,4.3448103,1,[]
3075,51.9848932,4.3375028,2,[]
3076,52.0003142,4.3405414,1,[]
3077,51.9865951,4.338305,1,[]
3078,51.98487,4.3373508,1,[]
3079,51.989132,4.3484923,4,[]
3080,51.9994511,4.3312545,3,[]
3081,51.9884983,4.3379241,1,[]
3082,51.9934121,4.3584283,1,[]
3083,51.987313,4.3370124,2,[]
3084,51.988106,4.3380938,1,[]
3085,51.9879612,4.3486374,1,[]
3086,51.9847705,4.3365014,2,[]
3087,51.9934712,4.3361446,6,[]
3088,51.9996869,4.3381518,2,[]
3089,51.9942906,4.3381006,1,[]
3090,51.9912403,4.3611362,1,[]
3091,51.9862048,4.3385587,2,[]
3092,51.9875405,4.3376531,2,[]
3093,51.9862799,4.3369656,1,[]
3094,51.9957292,4.3432314,1,[]
3095,51.9914879,4.3607024,2,[]
3096,51.9871924,4.3343994,2,[]
3097,51.9881714,4.3473552,7,[]
3098,51.9891276,4.3396156,1,[]
3099,51.9949899,4.3462209,332,[]
3100,51.9882666,4.3473141,1,[]
3101,51.9905196,4.3526224,38,[]
3102,51.9895595,4.3479027,20,[]
3103,51.9999828,4.3382537,4,[]
3104,51.9864309,4.3383762,2,[]
3105,51.9950023,4.3465245,1,[]
3106,51.9919276,4.3468446,1,[]
3107,51.9957249,4.3434033,4,[]
3108,51.993452,4.3585928,1,[]
3109,52.0010058,4.3390601,1,[]
3110,51.9919102,4.3467391,1,[]
3111,51.9958711,4.3429167,2,[]
3112,51.9913424,4.3610054,1,[]
3113,51.9850211,4.3383424,1,[]
3114,51.9957355,4.342923,1,[]
3115,52.0001223,4.3389568,3,[]
3116,51.9865284,4.3394487,1,[]
3117,51.9917682,4.3596281,1,[]
3118,52.0001161,4.3389305,5,[]
3119,51.9951602,4.3408659,1,[]
3120,51.9864934,4.3392363,1,[]
3121,51.9958648,4.3586821,1,[]
3122,51.9977892,4.3458228,2,[]
3123,51.9891891,4.3498591,1,[]
3124,51.999679,4.3403611,1,[]
3125,51.9971464,4.3606592,9,[]
3126,51.9853704,4.3379018,4,[]
3127,51.9877312,4.3405608,1,[]
3128,51.9936863,4.3593869,1,[]
3129,51.9849862,4.3381134,1,[]
3130,51.9943294,4.3418395,1,[]
3131,51.9879864,4.3452089,7,"['fast_food', 'fuel', 'ice_cream']"
3132,51.9860571,4.3376644,1,[]
3133,51.9948246,4.3417686,1,[]
3134,51.986486,4.3383522,1,[]
3135,51.9889869,4.3380934,1,[]
3136,51.9982756,4.3452614,2,[]
3137,52.0006202,4.3410824,1,[]
3138,51.9958553,4.3572364,1,[]
3139,51.9958184,4.3570237,4,[]
3140,51.999877,4.3349129,2,[]
3141,51.9996048,4.3401192,1,[]
3142,51.9997273,4.3410532,1,[]
