,latitude,longitude,amenity
616,52.0059051,4.3685358,
617,52.0062945,4.3645857,
618,52.0064107,4.3673287,
619,52.0052724,4.3663464,
620,52.0052197,4.3673704,
621,52.0052527,4.3673996,
622,52.0063449,4.3644393,
623,52.0061871,4.3641217,
624,52.0055641,4.3619071,
625,52.0053289,4.3651667,
626,52.0058119,4.3677194,
627,52.0059366,4.3673743,
628,52.0054240,4.3641695,
629,52.0057925,4.3668012,
630,52.0072807,4.3670600,
631,52.0059332,4.3629500,
632,52.0059067,4.3685300,
633,52.0063077,4.3661901,
634,52.0052362,4.3665880,
635,52.0053573,4.3632741,
636,52.0062943,4.3645855,
637,52.0052300,4.3674086,
638,52.0064108,4.3673289,
639,52.0060921,4.3664284,
640,52.0052791,4.3663247,
641,52.0059067,4.3685302,
642,52.0061746,4.3656992,
643,52.0052297,4.3666081,
644,52.0053170,4.3633119,
645,52.0052989,4.3674698,
646,52.0064109,4.3673291,
647,52.0059068,4.3685304,
648,52.0061745,4.3656990,
649,52.0064110,4.3673292,
650,52.0052257,4.3663045,
651,52.0052884,4.3674297,
652,52.0053214,4.3674588,
653,52.0059057,4.3685337,
654,52.0061744,4.3656988,
655,52.0052343,4.3632524,
656,52.0064111,4.3673294,
657,52.0053538,4.3674923,
658,52.0053888,4.3675217,
659,52.0059068,4.3685306,
660,52.0061743,4.3656987,
661,52.0053672,4.3675303,
662,52.0064112,4.3673296,
663,52.0061103,4.3637467,
664,52.0055878,4.3619703,
665,52.0061601,4.3689527,
666,52.0060945,4.3668817,
667,52.0056270,4.3640200,
668,52.0057553,4.3670405,
669,52.0057260,4.3629151,
670,52.0052235,4.3617383,
671,52.0059068,4.3685308,
672,52.0061742,4.3656985,
673,52.0054206,4.3676440,
674,52.0064113,4.3673298,
675,52.0059069,4.3685310,
676,52.0061741,4.3656983,
677,52.0064114,4.3673299,
678,52.0054065,4.3676053,
679,52.0054404,4.3676320,
680,52.0059069,4.3685312,
681,52.0061740,4.3656981,
682,52.0064115,4.3673301,
683,52.0054751,4.3676645,
684,52.0055047,4.3676920,
685,52.0059069,4.3685314,
686,52.0061739,4.3656980,
687,52.0054841,4.3677032,
688,52.0064116,4.3673303,
689,52.0059070,4.3685316,
690,52.0061739,4.3656978,
691,52.0055490,4.3677739,
692,52.0052334,4.3685855,
693,52.0064117,4.3673305,
694,52.0062832,4.3644961,
695,52.0061347,4.3641622,
696,52.0056107,4.3620487,
697,52.0052773,4.3652095,
698,52.0057832,4.3677691,
699,52.0059448,4.3674668,
700,52.0054482,4.3642467,
701,52.0057992,4.3667795,
702,52.0072031,4.3682191,
703,52.0059045,4.3629832,
