,center_lat,center_lon
764,52.0117888,4.3525764
765,52.0099002,4.3511157
766,52.0091738,4.3509736
767,52.0095018,4.3506045
768,52.0063748,4.3540931
769,52.0066568,4.3547027
770,52.0083039,4.3513230
771,52.0093955,4.3507318
772,52.0076131,4.3534108
773,52.0067461,4.3507343
774,52.0078397,4.3513724
775,52.0059977,4.3511842
776,52.0052290,4.3514544
777,52.0101043,4.3539775
778,52.0078295,4.3549054
779,52.0062666,4.3538509
780,52.0080909,4.3547699
781,52.0097296,4.3542197
782,52.0077128,4.3510172
783,52.0083212,4.3513607
784,52.0093844,4.3508135
785,52.0096118,4.3542467
786,52.0091763,4.3517207
787,52.0081007,4.3508803
788,52.0094139,4.3507095
789,52.0093687,4.3507644
790,52.0084255,4.3514953
791,52.0079544,4.3516240
792,52.0088760,4.3514423
793,52.0067864,4.3549011
794,52.0064316,4.3543182
795,52.0061206,4.3547372
796,52.0077295,4.3510555
797,52.0078231,4.3544632
798,52.0072109,4.3519998
799,52.0078140,4.3513160
800,52.0107084,4.3529878
801,52.0077956,4.3514856
802,52.0097010,4.3541856
803,52.0079382,4.3506350
804,52.0095359,4.3506310
805,52.0083582,4.3514410
806,52.0090661,4.3511025
807,52.0078563,4.3548769
808,52.0059249,4.3547579
809,52.0063531,4.3540444
810,52.0070019,4.3544130
811,52.0080834,4.3508430
812,52.0056897,4.3540959
813,52.0103709,4.3507193
814,52.0077155,4.3509027
815,52.0123861,4.3517777
816,52.0124967,4.3518689
817,52.0079931,4.3506468
818,52.0081366,4.3509583
819,52.0065943,4.3547891
820,52.0079373,4.3515866
821,52.0077599,4.3511976
822,52.0107659,4.3531163
823,52.0076301,4.3546404
824,52.0090310,4.3511448
825,52.0081031,4.3506471
826,52.0095143,4.3506569
827,52.0059673,4.3550107
828,52.0087886,4.3505506
829,52.0090307,4.3512145
830,52.0059383,4.3548379
831,52.0070049,4.3533091
832,52.0110805,4.3510612
833,52.0073067,4.3538820
834,52.0054799,4.3520277
835,52.0082148,4.3511289
836,52.0090324,4.3531300
837,52.0092462,4.3508878
838,52.0093348,4.3507817
839,52.0065814,4.3548772
840,52.0058930,4.3545030
841,52.0092816,4.3508462
842,52.0071226,4.3515998
843,52.0068228,4.3548623
844,52.0077700,4.3545278
845,52.0088449,4.3505494
846,52.0088940,4.3504908
847,52.0063315,4.3539960
848,52.0082680,4.3512450
849,52.0070137,4.3540813
850,52.0081975,4.3510917
851,52.0117737,4.3520072
852,52.0112640,4.3505895
853,52.0091388,4.3510164
854,52.0076988,4.3509228
855,52.0098060,4.3509082
856,52.0133324,4.3505236
857,52.0059596,4.3549643
858,52.0079892,4.3517007
859,52.0059809,4.3550923
860,52.0132655,4.3506661
861,52.0059461,4.3548842
862,52.0067696,4.3506266
863,52.0066494,4.3548017
864,52.0103130,4.3505956
865,52.0090848,4.3510804
866,52.0059236,4.3512662
867,52.0080435,4.3518195
868,52.0059697,4.3512172
869,52.0093056,4.3521140
870,52.0096107,4.3505417
871,52.0080062,4.3517380
872,52.0076761,4.3512905
873,52.0063099,4.3539478
874,52.0089152,4.3511331
875,52.0090124,4.3511669
876,52.0073808,4.3540431
877,52.0094669,4.3506472
878,52.0081537,4.3509959
879,52.0106804,4.3523923
880,52.0078503,4.3544322
881,52.0073176,4.3539058
882,52.0065137,4.3521883
883,52.0091202,4.3510384
884,52.0091923,4.3509517
885,52.0051802,4.3525773
886,52.0058473,4.3544028
887,52.0077430,4.3511600
888,52.0071025,4.3513499
889,52.0060984,4.3551255
890,52.0089819,4.3512216
891,52.0082510,4.3512072
892,52.0093002,4.3508240
893,52.0094484,4.3506693
894,52.0066079,4.3548476
895,52.0076885,4.3546157
896,52.0078046,4.3549315
897,52.0070646,4.3533935
898,52.0087657,4.3505780
899,52.0060651,4.3511096
900,52.0095892,4.3505676
901,52.0128907,4.3505619
902,52.0113151,4.3520190
903,52.0087501,4.3506624
904,52.0098606,4.3510285
905,52.0062101,4.3540432
906,52.0095204,4.3505824
907,52.0078835,4.3514684
908,52.0098450,4.3509939
909,52.0124986,4.3515186
910,52.0092277,4.3509100
911,52.0080298,4.3507266
912,52.0072671,4.3519390
913,52.0079006,4.3515059
914,52.0060108,4.3550585
915,52.0059172,4.3547115
916,52.0062884,4.3538996
917,52.0057318,4.3541977
918,52.0077971,4.3512785
919,52.0077436,4.3545580
920,52.0071110,4.3513718
921,52.0090396,4.3536757
922,52.0074030,4.3540914
923,52.0078990,4.3516107
924,52.0106385,4.3535709
925,52.0121864,4.3506426
926,52.0059009,4.3512917
927,52.0086174,4.3528098
928,52.0073919,4.3540672
929,52.0087733,4.3506348
930,52.0112381,4.3505322
931,52.0112902,4.3506472
932,52.0079118,4.3517515
933,52.0111821,4.3529909
934,52.0080471,4.3507638
935,52.0133381,4.3505826
936,52.0131670,4.3509723
937,52.0062901,4.3526210
938,52.0063196,4.3540871
939,52.0076129,4.3529140
940,52.0070108,4.3522256
941,52.0095744,4.3505183
942,52.0072063,4.3513423
943,52.0129618,4.3508230
944,52.0090096,4.3513712
945,52.0131105,4.3508315
946,52.0059806,4.3549044
947,52.0078773,4.3544013
948,52.0077289,4.3530282
949,52.0095558,4.3505404
950,52.0112111,4.3504714
951,52.0073186,4.3516028
952,52.0067496,4.3509317
953,52.0080691,4.3519856
954,52.0059727,4.3551885
955,52.0103808,4.3512590
956,52.0081572,4.3548178
957,52.0074507,4.3521988
958,52.0094390,4.3507475
959,52.0088374,4.3504927
960,52.0114391,4.3527152
961,52.0088360,4.3513554
962,52.0079964,4.3536075
963,52.0060428,4.3511345
964,52.0073287,4.3539301
965,52.0088221,4.3505766
966,52.0116707,4.3520265
967,52.0086269,4.3505092
968,52.0098886,4.3504303
969,52.0079698,4.3504632
970,52.0052134,4.3526547
971,52.0115150,4.3528627
972,52.0077829,4.3549509
973,52.0101758,4.3508056
974,52.0128089,4.3507070
975,52.0086786,4.3506182
976,52.0098751,4.3509205
977,52.0074292,4.3531568
978,52.0111756,4.3525012
979,52.0079976,4.3517941
980,52.0059605,4.3543936
981,52.0081902,4.3521604
982,52.0062920,4.3523699
983,52.0089163,4.3515303
984,52.0089326,4.3532698
985,52.0074528,4.3553406
986,52.0064915,4.3543275
987,52.0087096,4.3506836
988,52.0071865,4.3547858
989,52.0110413,4.3529520
990,52.0072814,4.3541060
991,52.0081598,4.3505281
992,52.0078207,4.3527759
993,52.0118401,4.3523156
994,52.0113236,4.3507143
995,52.0074110,4.3518325
